Event_ID	2D_hit_ID	Hit_center_U_strip_ID	Hit_center_V_strip_ID
247	13	852.5	1121.5
247	14	852.5	1127.5
247	15	892.5	1093.5
247	16	892.5	1116.5
247	17	892.5	1121.5
247	18	892.5	1127.5
247	19	901.5	1093.5
247	20	901.5	1116.5
247	21	901.5	1121.5
247	22	901.5	1127.5
248	0	1590	1124
248	1	1590	1130
248	2	1590	1158
248	3	1590	1163
248	4	1595	1124
248	5	1595	1130
248	6	1595	1158
248	7	1595	1163
248	8	1595	1171
248	9	1599.5	1124
248	10	1599.5	1130
248	11	1599.5	1158
248	12	1599.5	1163
248	13	1599.5	1171
248	14	1652.5	1158
248	15	1652.5	1163
248	16	1652.5	1171
248	17	1652.5	1174
248	18	1668	1158
248	19	1668	1163
248	20	1668	1171
248	21	1668	1174
248	22	1706	1171
248	23	1706	1174
249	0	3438	2804
249	1	3438	2821
249	2	3438	2827
249	3	3455.5	2804
249	4	3455.5	2821
249	5	3455.5	2827
249	6	3455.5	2858.5
249	7	3469	2804
249	8	3469	2821
249	9	3469	2827
249	10	3469	2858.5
249	11	3511	2804
249	12	3511	2821
249	13	3511	2827
249	14	3511	2858.5
250	0	1064	1137
250	1	1064	1172
250	2	1064	1205
250	3	1064	1206
250	4	1064	1212.5
250	5	1113.5	1172
250	6	1113.5	1205
250	7	1113.5	1206
250	8	1113.5	1212.5
251	0	2579	2328.5
251	1	2579	2334
251	2	2579	2340
251	3	2579	2350
251	4	2585	2328.5
251	5	2585	2334
251	6	2585	2340
251	7	2585	2350
251	8	2589	2328.5
251	9	2589	2334
251	10	2589	2340
251	11	2589	2350
251	12	2589	2354
251	13	2591	2328.5
251	14	2591	2334
251	15	2591	2340
251	16	2591	2350
251	17	2591	2354
251	18	2597	2328.5
251	19	2597	2334
251	20	2597	2340
251	21	2597	2350
251	22	2597	2354
251	23	2597	2363
251	24	2603	2328.5
251	25	2603	2334
251	26	2603	2340
251	27	2603	2350
251	28	2603	2354
251	29	2603	2363
251	30	2617	2328.5
251	31	2617	2334
251	32	2617	2340
251	33	2617	2350
251	34	2617	2354
251	35	2617	2363
251	36	2617	2370
252	0	2533	2149
252	1	2533	2154.5
252	2	2533	2164
252	3	2533	2180.5
252	4	2533	2187
252	5	2533	2199
252	6	2533	2212
253	0	1912.5	1461
253	1	1912.5	1471.5
253	2	1912.5	1493
253	3	1965	1461
253	4	1965	1471.5
253	5	1965	1493
253	6	1965	1524
253	7	1970.5	1461
253	8	1970.5	1471.5
253	9	1970.5	1493
253	10	1970.5	1524
254	0	2290.5	2157
254	1	2290.5	2181.5
254	2	2332	2157
254	3	2332	2181.5
254	4	2332	2217
254	5	2332	2235
254	6	2341.5	2157
254	7	2341.5	2181.5
254	8	2341.5	2217
254	9	2341.5	2235
254	10	2349.5	2157
254	11	2349.5	2181.5
254	12	2349.5	2217
254	13	2349.5	2235
254	14	2369.5	2181.5
254	15	2369.5	2217
254	16	2369.5	2235
254	17	2369.5	2261
254	18	2385	2181.5
254	19	2385	2217
254	20	2385	2235
254	21	2385	2261
254	22	2385	2271
254	23	2410	2217
254	24	2410	2235
254	25	2410	2261
254	26	2410	2271
254	27	2410	2283.5
255	0	2389	1833
255	1	2389	1838
255	2	2389	1846.5
255	3	2389	1878.5
255	4	2401	1833
255	5	2401	1838
255	6	2401	1846.5
255	7	2401	1878.5
255	8	2401	1895.5
255	9	2449.5	1833
255	10	2449.5	1838
255	11	2449.5	1846.5
255	12	2449.5	1878.5
255	13	2449.5	1895.5
255	14	2449.5	1926
255	15	2512	1878.5
255	16	2512	1895.5
255	17	2512	1926
255	18	2512	1958.5
256	0	3195	2662.5
256	1	3195	2702.5
256	2	3195	2730.5
256	3	3195	2747
256	4	3208	2662.5
256	5	3208	2702.5
256	6	3208	2730.5
256	7	3208	2747
256	8	3265.5	2702.5
256	9	3265.5	2730.5
256	10	3265.5	2747
256	11	3265.5	2765
256	12	3270	2702.5
256	13	3270	2730.5
256	14	3270	2747
256	15	3270	2765
256	16	3270	2806
256	17	3275	2730.5
256	18	3275	2747
256	19	3275	2765
256	20	3275	2806
256	21	3297	2730.5
256	22	3297	2747
256	23	3297	2765
256	24	3297	2806
256	25	3302	2730.5
256	26	3302	2747
256	27	3302	2765
256	28	3302	2806
256	29	3328	2747
256	30	3328	2765
256	31	3328	2806
256	32	3328	2839.5
257	0	1926.5	1467
257	1	1926.5	1545
257	2	1926.5	1569.5
257	3	2003	1545
257	4	2003	1569.5
257	5	2003	1620
258	0	2819	2256
258	1	2819	2263.5
258	2	2819	2288
258	3	2819	2325
258	4	2866	2288
258	5	2866	2325
258	6	2866	2350
259	0	3277	2845
259	1	3277	2877
259	2	3277	2921.5
259	3	3291	2845
259	4	3291	2877
259	5	3291	2921.5
259	6	3364	2921.5
259	7	3364	2959.5
259	8	3364	2975.5
259	9	3395.5	2921.5
259	10	3395.5	2959.5
259	11	3395.5	2975.5
259	12	3395.5	3001.5
259	13	3395.5	3008
259	14	3414	2921.5
259	15	3414	2959.5
259	16	3414	2975.5
259	17	3414	3001.5
259	18	3414	3008
260	0	2530	2384.5
260	1	2530	2391.5
260	2	2530	2403
260	3	2530	2426
260	4	2561.5	2384.5
260	5	2561.5	2391.5
260	6	2561.5	2403
260	7	2561.5	2426
260	8	2561.5	2436.5
260	9	2561.5	2455.5
260	10	2583.5	2384.5
260	11	2583.5	2391.5
260	12	2583.5	2403
260	13	2583.5	2426
260	14	2583.5	2436.5
260	15	2583.5	2455.5
261	0	1773	1377
261	1	1773	1398
261	2	1773	1404
261	3	1773	1410
261	4	1773	1430
261	5	1773	1440.5
261	6	1806	1398
261	7	1806	1404
261	8	1806	1410
261	9	1806	1430
261	10	1806	1440.5
261	11	1806	1478
262	0	474	867.5
262	1	474	880
262	2	474	890.5
262	3	486.5	867.5
262	4	486.5	880
262	5	486.5	890.5
262	6	500	867.5
262	7	500	880
262	8	500	890.5
262	9	500	910
262	10	511.5	867.5
262	11	511.5	880
262	12	511.5	890.5
262	13	511.5	910
262	14	511.5	915
262	15	531.5	867.5
262	16	531.5	880
262	17	531.5	890.5
262	18	531.5	910
262	19	531.5	915
262	20	559.5	867.5
262	21	559.5	880
262	22	559.5	890.5
262	23	559.5	910
262	24	559.5	915
262	25	559.5	943.5
262	26	559.5	948.5
263	0	3565	2829
263	1	3565	2851
263	2	3565	2861
263	3	3565	2877.5
263	4	3586.5	2829
263	5	3586.5	2851
263	6	3586.5	2861
263	7	3586.5	2877.5
263	8	3597	2829
263	9	3597	2851
263	10	3597	2861
263	11	3597	2877.5
263	12	3604	2829
263	13	3604	2851
263	14	3604	2861
263	15	3604	2877.5
263	16	3624	2829
263	17	3624	2851
263	18	3624	2861
263	19	3624	2877.5
263	20	3635	2851
263	21	3635	2861
263	22	3635	2877.5
263	23	3657	2851
263	24	3657	2861
263	25	3657	2877.5
263	26	3671	2861
263	27	3671	2877.5
264	0	2446	1992
264	1	2446	2023.5
264	2	2446	2035
264	3	2513.5	2035
264	4	2513.5	2120.5
265	0	2904	2692.5
265	1	2904	2702
265	2	2904	2715
265	3	2972.5	2702
265	4	2972.5	2715
265	5	2972.5	2754
265	6	2972.5	2763.5
266	0	2555	2297.5
266	1	2555	2327
266	2	2555	2346
266	3	2590	2327
266	4	2590	2346
266	5	2611	2346
266	6	2611	2422.5
266	7	2622	2346
266	8	2622	2422.5
267	0	3408.5	2813
267	1	3440.5	2903.5
268	0	1877.5	1817.5
268	1	1877.5	1838.5
268	2	1877.5	1843.5
268	3	1877.5	1854.5
268	4	1877.5	1862
268	5	1907	1817.5
268	6	1907	1838.5
268	7	1907	1843.5
268	8	1907	1854.5
268	9	1907	1862
268	10	1913	1817.5
268	11	1913	1838.5
268	12	1913	1843.5
268	13	1913	1854.5
268	14	1913	1862
268	15	1955.5	1838.5
268	16	1955.5	1843.5
268	17	1955.5	1854.5
268	18	1955.5	1862
268	19	1955.5	1929
269	0	1240.5	1179
269	1	1240.5	1215
269	2	1240.5	1220
269	3	1240.5	1223.5
269	4	1240.5	1263
269	5	1240.5	1264.5
270	0	699.5	1136.5
270	1	699.5	1179
270	2	702	1136.5
270	3	702	1179
270	4	712.5	1136.5
270	5	712.5	1179
270	6	712.5	1136.5
270	7	712.5	1179
270	8	744.5	1179
270	9	744.5	1179
270	10	782	1179
271	0	2365.5	2226
271	1	2365.5	2238.5
271	2	2365.5	2302.5
271	3	2384	2226
271	4	2384	2238.5
271	5	2384	2302.5
271	6	2413.5	2238.5
271	7	2413.5	2302.5
271	8	2413.5	2330
271	9	2413.5	2339
271	10	2424	2302.5
271	11	2424	2330
271	12	2424	2339
271	13	2427.5	2302.5
271	14	2427.5	2330
271	15	2427.5	2339
271	16	2427.5	2351
271	17	2464.5	2302.5
271	18	2464.5	2330
271	19	2464.5	2339
271	20	2464.5	2351
271	21	2488	2302.5
271	22	2488	2330
271	23	2488	2339
271	24	2488	2351
271	25	2488	2383
271	26	2506	2302.5
271	27	2506	2330
271	28	2506	2339
271	29	2506	2351
271	30	2506	2383
271	31	2506	2394.5
272	0	1603.5	1613
272	1	1603.5	1641
272	2	1603.5	1673.5
272	3	1603.5	1688
272	4	1603.5	1613
272	5	1603.5	1641
272	6	1603.5	1673.5
272	7	1603.5	1688
272	8	1672	1641
272	9	1672	1673.5
272	10	1672	1688
272	11	1750	1777
273	0	2812	2035.5
273	1	2840	2035.5
273	2	2840	2119
273	3	2840	2121
274	0	1817	1857.5
274	1	1817	1867.5
274	2	1878.5	1857.5
274	3	1878.5	1867.5
274	4	1878.5	1895
274	5	1878.5	1907
274	6	1898	1857.5
274	7	1898	1867.5
274	8	1898	1895
274	9	1898	1907
274	10	1898	1925
274	11	1912.5	1857.5
274	12	1912.5	1867.5
274	13	1912.5	1895
274	14	1912.5	1907
274	15	1912.5	1925
274	16	1929.5	1857.5
274	17	1929.5	1867.5
274	18	1929.5	1895
274	19	1929.5	1907
274	20	1929.5	1925
275	0	3303	2568
275	1	3394	2568
275	2	3394	2609
275	3	3402.5	2568
275	4	3402.5	2609
275	5	3402.5	2662.5
276	0	1375.5	1585.5
276	1	1375.5	1622.5
276	2	1375.5	1633
276	3	1375.5	1639
276	4	1452	1622.5
276	5	1452	1633
276	6	1452	1639
276	7	1452	1665
276	8	1485	1633
276	9	1485	1639
276	10	1485	1665
276	11	1485	1724
277	0	3347.5	3042
277	1	3406.5	3042
277	2	3415	3042
278	0	639	493
278	1	639	507.5
279	0	2178.5	1939
279	1	2178.5	1945.5
279	2	2211	1939
279	3	2211	1945.5
279	4	2238.5	1939
279	5	2238.5	1945.5
279	6	2238.5	1977
279	7	2306.5	1939
279	8	2306.5	1945.5
279	9	2306.5	1977
279	10	2306.5	2020.5
279	11	2309	1939
279	12	2309	1945.5
279	13	2309	1977
279	14	2309	2020.5
280	0	1338	1357
280	1	1338	1372.5
280	2	1338	1432.5
280	3	1338	1441.5
280	4	1388.5	1432.5
280	5	1388.5	1441.5
280	6	1388.5	1477.5
280	7	1409.5	1432.5
280	8	1409.5	1441.5
280	9	1409.5	1477.5
280	10	1409.5	1497.5
280	11	1409.5	1502.5
280	12	1414.5	1432.5
280	13	1414.5	1441.5
280	14	1414.5	1477.5
280	15	1414.5	1497.5
280	16	1414.5	1502.5
281	0	3038.5	2482
281	1	3038.5	2494
281	2	3038.5	2509.5
281	3	3038.5	2513.5
281	4	3038.5	2531.5
281	5	3038.5	2537
281	6	3075	2482
281	7	3075	2494
281	8	3075	2509.5
281	9	3075	2513.5
281	10	3075	2531.5
281	11	3075	2537
281	12	3103	2509.5
281	13	3103	2513.5
281	14	3103	2531.5
281	15	3103	2537
281	16	3106	2509.5
281	17	3106	2513.5
281	18	3106	2531.5
281	19	3106	2537
281	20	3130	2531.5
281	21	3130	2537
281	22	3130	2609.5
281	23	3130	2612.5
282	0	1387	1393
282	1	1387	1402.5
282	2	1387	1410.5
282	3	1387	1433.5
282	4	1387	1443
282	5	1409	1402.5
282	6	1409	1410.5
282	7	1409	1433.5
282	8	1409	1443
282	9	1434	1433.5
282	10	1434	1443
282	11	1434	1506
282	12	1445.5	1433.5
282	13	1445.5	1443
282	14	1445.5	1506
282	15	1466	1443
282	16	1466	1506
282	17	1466	1536
282	18	1477.5	1506
282	19	1477.5	1536
282	20	1477.5	1544
282	21	1496	1506
282	22	1496	1536
282	23	1496	1544
283	0	2868	2538.5
283	1	2868	2612
283	2	2868	2620
283	3	2872	2538.5
283	4	2872	2612
283	5	2872	2620
283	6	2899	2538.5
283	7	2899	2612
283	8	2899	2620
283	9	2899	2638
283	10	2903	2612
283	11	2903	2620
283	12	2903	2638
284	0	2301	2133
284	1	2301	2148
284	2	2301	2154.5
284	3	2301	2165.5
284	4	2301	2198
284	5	2301	2199.5
284	6	2301	2209
284	7	2309.5	2133
284	8	2309.5	2148
284	9	2309.5	2154.5
284	10	2309.5	2165.5
284	11	2309.5	2198
284	12	2309.5	2199.5
284	13	2309.5	2209
284	14	2333.5	2133
284	15	2333.5	2148
284	16	2333.5	2154.5
284	17	2333.5	2165.5
284	18	2333.5	2198
284	19	2333.5	2199.5
284	20	2333.5	2209
284	21	2342	2148
284	22	2342	2154.5
284	23	2342	2165.5
284	24	2342	2198
284	25	2342	2199.5
284	26	2342	2209
285	0	3478.5	2991.5
285	1	3478.5	3007
285	2	3478.5	3038.5
285	3	3478.5	3043
285	4	3494.5	2991.5
285	5	3494.5	3007
285	6	3494.5	3038.5
285	7	3494.5	3043
285	8	3517	2991.5
285	9	3517	3007
285	10	3517	3038.5
285	11	3517	3043
285	12	3526	3007
285	13	3526	3038.5
285	14	3526	3043
286	0	496.5	783.5
286	1	496.5	809.5
286	2	496.5	817.5
286	3	496.5	821
286	4	556	783.5
286	5	556	809.5
286	6	556	817.5
286	7	556	821
286	8	556	843
286	9	556	872
286	10	556	916
286	11	556	921.5
286	12	568	783.5
286	13	568	809.5
286	14	568	817.5
286	15	568	821
286	16	568	843
286	17	568	872
286	18	568	916
286	19	568	921.5
286	20	603.5	783.5
286	21	603.5	809.5
286	22	603.5	817.5
286	23	603.5	821
286	24	603.5	843
286	25	603.5	872
286	26	603.5	916
286	27	603.5	921.5
286	28	603.5	974
286	29	639	843
286	30	639	872
286	31	639	916
286	32	639	921.5
286	33	639	974
286	34	648.5	843
286	35	648.5	872
286	36	648.5	916
286	37	648.5	921.5
286	38	648.5	974
286	39	671	916
286	40	671	921.5
286	41	671	974
287	0	1268	1037
287	1	1268	1042.5
287	2	1268	1072
287	3	1268	1129
287	4	1334.5	1129
287	5	1334.5	1159
287	6	1344.5	1129
287	7	1344.5	1159
287	8	1360	1129
287	9	1360	1159
287	10	1360	1191.5
287	11	1387.5	1129
287	12	1387.5	1159
287	13	1387.5	1191.5
287	14	1387.5	1211
288	0	2360.5	2189
288	1	2360.5	2195
288	2	2369	2189
288	3	2369	2195
288	4	2403.5	2189
288	5	2403.5	2195
288	6	2443	2189
288	7	2443	2195
288	8	2443	2245.5
288	9	2475	2189
288	10	2475	2195
288	11	2475	2245.5
288	12	2475	2287
288	13	2494	2245.5
288	14	2494	2287
288	15	2494	2298.5
288	16	2494	2301
289	0	3254	2765
289	1	3254	2795
289	2	3254	2802
289	3	3262.5	2765
289	4	3262.5	2795
289	5	3262.5	2802
289	6	3262.5	2828.5
289	7	3303	2765
289	8	3303	2795
289	9	3303	2802
289	10	3303	2828.5
289	11	3346	2795
289	12	3346	2802
289	13	3346	2828.5
290	0	719.5	1037.5
290	1	719.5	1040.5
290	2	719.5	1045
290	3	719.5	1052.5
290	4	719.5	1071
290	5	719.5	1077
290	6	719.5	1084
290	7	719.5	1086
290	8	719.5	1101.5
290	9	719.5	1111
290	10	719.5	1132
290	11	732	1037.5
290	12	732	1040.5
290	13	732	1045
290	14	732	1052.5
290	15	732	1071
290	16	732	1077
290	17	732	1084
290	18	732	1086
290	19	732	1101.5
290	20	732	1111
290	21	732	1132
290	22	754	1052.5
290	23	754	1071
290	24	754	1077
290	25	754	1084
290	26	754	1086
290	27	754	1101.5
290	28	754	1111
290	29	754	1132
290	30	754	1149.5
290	31	757	1071
290	32	757	1077
290	33	757	1084
290	34	757	1086
290	35	757	1101.5
290	36	757	1111
290	37	757	1132
290	38	757	1149.5
290	39	763	1071
290	40	763	1077
290	41	763	1084
290	42	763	1086
290	43	763	1101.5
290	44	763	1111
290	45	763	1132
290	46	763	1149.5
290	47	780	1071
290	48	780	1077
290	49	780	1084
290	50	780	1086
290	51	780	1101.5
290	52	780	1111
290	53	780	1132
290	54	780	1149.5
290	55	780	1174
290	56	805	1101.5
290	57	805	1111
290	58	805	1132
290	59	805	1149.5
290	60	805	1174
290	61	805	1182.5
290	62	836.5	1111
290	63	836.5	1132
290	64	836.5	1149.5
290	65	836.5	1174
290	66	836.5	1182.5
291	0	1797.5	1659.5
291	1	1797.5	1685.5
291	2	1797.5	1696
291	3	1797.5	1713
291	4	1810.5	1659.5
291	5	1810.5	1685.5
291	6	1810.5	1696
291	7	1810.5	1713
291	8	1853.5	1685.5
291	9	1853.5	1696
291	10	1853.5	1713
292	0	2412.5	2095.5
292	1	2412.5	2115.5
292	2	2412.5	2129
292	3	2412.5	2151.5
292	4	2412.5	2172
292	5	2438	2115.5
292	6	2438	2129
292	7	2438	2151.5
292	8	2438	2172
292	9	2438	2186.5
292	10	2438	2198
292	11	2443	2115.5
292	12	2443	2129
292	13	2443	2151.5
292	14	2443	2172
292	15	2443	2186.5
292	16	2443	2198
292	17	2443	2204
292	18	2471.5	2129
292	19	2471.5	2151.5
292	20	2471.5	2172
292	21	2471.5	2186.5
292	22	2471.5	2198
292	23	2471.5	2204
292	24	2471.5	2217.5
292	25	2480	2129
292	26	2480	2151.5
292	27	2480	2172
292	28	2480	2186.5
292	29	2480	2198
292	30	2480	2204
292	31	2480	2217.5
292	32	2480	2227.5
292	33	2482.5	2151.5
292	34	2482.5	2172
292	35	2482.5	2186.5
292	36	2482.5	2198
292	37	2482.5	2204
292	38	2482.5	2217.5
292	39	2482.5	2227.5
292	40	2493	2151.5
292	41	2493	2172
292	42	2493	2186.5
292	43	2493	2198
292	44	2493	2204
292	45	2493	2217.5
292	46	2493	2227.5
292	47	2493	2241
292	48	2519.5	2172
292	49	2519.5	2186.5
292	50	2519.5	2198
292	51	2519.5	2204
292	52	2519.5	2217.5
292	53	2519.5	2227.5
292	54	2519.5	2241
292	55	2519.5	2241
292	56	2519.5	2248.5
292	57	2524	2172
292	58	2524	2186.5
292	59	2524	2198
292	60	2524	2204
292	61	2524	2217.5
292	62	2524	2227.5
292	63	2524	2241
292	64	2524	2241
292	65	2524	2248.5
292	66	2550	2186.5
292	67	2550	2198
292	68	2550	2204
292	69	2550	2217.5
292	70	2550	2227.5
292	71	2550	2241
292	72	2550	2241
292	73	2550	2248.5
293	0	3341.5	2423
293	1	3341.5	2438
293	2	3341.5	2488.5
293	3	3344.5	2423
293	4	3344.5	2438
293	5	3344.5	2488.5
293	6	3387.5	2488.5
293	7	3387.5	2533
293	8	3404.5	2488.5
293	9	3404.5	2533
293	10	3404.5	2568.5
293	11	3416	2488.5
293	12	3416	2533
293	13	3416	2568.5
293	14	3416	2575.5
293	15	3420.5	2488.5
293	16	3420.5	2533
293	17	3420.5	2568.5
293	18	3420.5	2575.5
293	19	3436	2488.5
293	20	3436	2533
293	21	3436	2568.5
293	22	3436	2575.5
293	23	3463	2533
293	24	3463	2568.5
293	25	3463	2575.5
293	26	3463	2606
294	0	2088	2034.5
294	1	2088	2038.5
294	2	2088	2078
294	3	2088	2092
294	4	2113.5	2034.5
294	5	2113.5	2038.5
294	6	2113.5	2078
294	7	2113.5	2092
294	8	2113.5	2109.5
295	0	1898	1617
295	1	1898	1651
295	2	1898	1718
295	3	1903.5	1651
295	4	1903.5	1718
295	5	1963	1718
295	6	1963	1736.5
295	7	1968	1718
295	8	1968	1736.5
295	9	1968	1769
295	10	1969.5	1718
295	11	1969.5	1736.5
295	12	1969.5	1769
295	13	1987	1718
295	14	1987	1736.5
295	15	1987	1769
295	16	1991.5	1718
295	17	1991.5	1736.5
295	18	1991.5	1769
296	0	2651.5	1839
296	1	2651.5	1847
296	2	2651.5	1864
296	3	2651.5	1881
296	4	2651.5	1882.5
296	5	2651.5	1889
296	6	2651.5	1894.5
296	7	2656.5	1847
296	8	2656.5	1864
296	9	2656.5	1881
296	10	2656.5	1882.5
296	11	2656.5	1889
296	12	2656.5	1894.5
296	13	2679	1864
296	14	2679	1881
296	15	2679	1882.5
296	16	2679	1889
296	17	2679	1894.5
296	18	2679	1913
296	19	2682.5	1864
296	20	2682.5	1881
296	21	2682.5	1882.5
296	22	2682.5	1889
296	23	2682.5	1894.5
296	24	2682.5	1913
296	25	2682.5	1922
296	26	2699.5	1881
296	27	2699.5	1882.5
296	28	2699.5	1889
296	29	2699.5	1894.5
296	30	2699.5	1913
296	31	2699.5	1922
296	32	2700	1881
296	33	2700	1882.5
296	34	2700	1889
296	35	2700	1894.5
296	36	2700	1913
296	37	2700	1922
296	38	2734	1913
296	39	2734	1922
297	0	3482	2721
297	1	3482	2759.5
297	2	3489.5	2721
297	3	3489.5	2759.5
297	4	3520	2721
297	5	3520	2759.5
297	6	3553	2721
297	7	3553	2759.5
297	8	3553	2799
297	9	3553	2808
298	0	1869.5	1324
298	1	1869.5	1330.5
298	2	1869.5	1346.5
298	3	1869.5	1379.5
298	4	1869.5	1398.5
298	5	1883	1324
298	6	1883	1330.5
298	7	1883	1346.5
298	8	1883	1379.5
298	9	1883	1398.5
298	10	1944.5	1379.5
298	11	1944.5	1398.5
298	12	1944.5	1416
298	13	1944.5	1416
298	14	1944.5	1430.5
298	15	1944.5	1454
298	16	1983	1379.5
298	17	1983	1398.5
298	18	1983	1416
298	19	1983	1416
298	20	1983	1430.5
298	21	1983	1454
298	22	1983	1462.5
299	0	2410.5	2246.5
299	1	2410.5	2336
299	2	2429	2246.5
299	3	2429	2336
299	4	2477	2336
299	5	2527.5	2336
300	0	2547.5	2129.5
300	1	2547.5	2190
300	2	2564	2129.5
300	3	2564	2190
300	4	2564	2194
300	5	2564.5	2129.5
300	6	2564.5	2190
300	7	2564.5	2194
300	8	2617.5	2190
300	9	2617.5	2194
300	10	2617.5	2215
300	11	2617.5	2224
300	12	2617.5	2229
301	0	2537	1806
301	1	2537	1834
301	2	2537	1840
301	3	2537	1867.5
301	4	2568.5	1806
301	5	2568.5	1834
301	6	2568.5	1840
301	7	2568.5	1867.5
301	8	2568.5	1884
301	9	2578	1806
301	10	2578	1834
301	11	2578	1840
301	12	2578	1867.5
301	13	2578	1884
301	14	2590	1834
301	15	2590	1840
301	16	2590	1867.5
301	17	2590	1884
301	18	2590	1916.5
301	19	2596	1834
301	20	2596	1840
301	21	2596	1867.5
301	22	2596	1884
301	23	2596	1916.5
301	24	2601.5	1834
301	25	2601.5	1840
301	26	2601.5	1867.5
301	27	2601.5	1884
301	28	2601.5	1916.5
302	0	890	938
302	1	890	970
302	2	890	978.5
302	3	951	970
302	4	951	978.5
302	5	951	1037.5
302	6	951	1057
302	7	987	1037.5
302	8	987	1057
302	9	987	1089
303	0	3344	2503
303	1	3344	2585.5
303	2	3350	2503
303	3	3350	2585.5
303	4	3351.5	2503
303	5	3351.5	2585.5
303	6	3381	2585.5
303	7	3385	2585.5
303	8	3385	2619
303	9	3400.5	2585.5
303	10	3400.5	2619
303	11	3400.5	2628.5
303	12	3420	2585.5
303	13	3420	2619
303	14	3420	2628.5
303	15	3420	2632
303	16	3425	2585.5
303	17	3425	2619
303	18	3425	2628.5
303	19	3425	2632
303	20	3433	2585.5
303	21	3433	2619
303	22	3433	2628.5
303	23	3433	2632
303	24	3433	2651
303	25	3451.5	2585.5
303	26	3451.5	2619
303	27	3451.5	2628.5
303	28	3451.5	2632
303	29	3451.5	2651
303	30	3451.5	2667
304	0	3486.5	2848
304	1	3486.5	2848.5
304	2	3486.5	2854
304	3	3486.5	2857.5
304	4	3486.5	2898
304	5	3486.5	2904
304	6	3486.5	2936.5
304	7	3497	2848
304	8	3497	2848.5
304	9	3497	2854
304	10	3497	2857.5
304	11	3497	2898
304	12	3497	2904
304	13	3497	2936.5
304	14	3537	2898
304	15	3537	2904
304	16	3537	2936.5
304	17	3537	2950.5
304	18	3552	2898
304	19	3552	2904
304	20	3552	2936.5
304	21	3552	2950.5
305	0	921.5	1251
305	1	957.5	1251
305	2	957.5	1284
306	0	3040	2471
306	1	3040	2552.5
306	2	3132	2552.5
306	3	3132	2584
306	4	3132	2592
306	5	3132	2600
306	6	3132	2610
306	7	3132	2624.5
306	8	3132	2628.5
306	9	3142.5	2552.5
306	10	3142.5	2584
306	11	3142.5	2592
306	12	3142.5	2600
306	13	3142.5	2610
306	14	3142.5	2624.5
306	15	3142.5	2628.5
306	16	3163.5	2584
306	17	3163.5	2592
306	18	3163.5	2600
306	19	3163.5	2610
306	20	3163.5	2624.5
306	21	3163.5	2628.5
307	0	3353	2975.5
307	1	3353	2985
307	2	3353	3018
307	3	3353	3048.5
307	4	3434	3048.5
307	5	3434	3081.5
307	6	3462.5	3081.5
307	7	3462.5	3118
307	8	3465	3081.5
307	9	3465	3118
307	10	3472.5	3081.5
307	11	3472.5	3118
307	12	3484.5	3081.5
307	13	3484.5	3118
307	14	3484.5	3143
307	15	3484.5	3150
308	0	2007	1885.5
308	1	2007	1968
308	2	2025	1885.5
308	3	2025	1968
308	4	2025	1974
308	5	2025	1980.5
309	0	960	992.5
309	1	960	1022.5
309	2	960	1028.5
309	3	960	1045.5
309	4	976	1045.5
309	5	997	992.5
309	6	997	1022.5
309	7	997	1028.5
309	8	997	1045.5
309	9	1028	1022.5
309	10	1028	1028.5
309	11	1028	1045.5
309	12	1043	1022.5
309	13	1043	1028.5
309	14	1043	1045.5
309	15	1054	1022.5
309	16	1054	1028.5
309	17	1054	1045.5
309	18	1054	1116
309	19	1060	1022.5
309	20	1060	1028.5
309	21	1060	1045.5
309	22	1060	1116
309	23	1060	1120
309	24	1092	1045.5
309	25	1092	1116
309	26	1092	1120
309	27	1092	1130
309	28	1092	1132
309	29	1101	1116
309	30	1101	1120
309	31	1101	1130
309	32	1101	1132
310	0	2020	2013.5
310	1	2020	2045
310	2	2020	2081
310	3	2032.5	2013.5
310	4	2032.5	2045
310	5	2032.5	2081
310	6	2032.5	2094
310	7	2042.5	2013.5
310	8	2042.5	2045
310	9	2042.5	2081
310	10	2042.5	2094
310	11	2104.5	2045
310	12	2104.5	2081
310	13	2104.5	2094
310	14	2104.5	2114
310	15	2104.5	2145
311	0	1932	1714
311	1	1932	1724
311	2	1932	1770.5
311	3	1963	1714
311	4	1963	1724
311	5	1963	1770.5
311	6	1963	1789.5
311	7	1963	1793.5
311	8	1994	1724
311	9	1994	1770.5
311	10	1994	1789.5
311	11	1994	1793.5
311	12	2022.5	1770.5
311	13	2022.5	1789.5
311	14	2022.5	1793.5
311	15	2022.5	1827
311	16	2022.5	1838.5
311	17	2024.5	1770.5
311	18	2024.5	1789.5
311	19	2024.5	1793.5
311	20	2024.5	1827
311	21	2024.5	1838.5
311	22	2066	1770.5
311	23	2066	1789.5
311	24	2066	1793.5
311	25	2066	1827
311	26	2066	1838.5
311	27	2073	1789.5
311	28	2073	1793.5
311	29	2073	1827
311	30	2073	1838.5
312	0	1923.5	1902.5
312	1	1923.5	1963
312	2	1923.5	1973.5
312	3	1923.5	1980
312	4	1981.5	1963
312	5	1981.5	1973.5
312	6	1981.5	1980
312	7	1981.5	2024
312	8	1992	1963
312	9	1992	1973.5
312	10	1992	1980
312	11	1992	2024
312	12	2011.5	1963
312	13	2011.5	1973.5
312	14	2011.5	1980
312	15	2011.5	2024
312	16	2018	1963
312	17	2018	1973.5
312	18	2018	1980
312	19	2018	2024
312	20	2027	1963
