event_id nfired_ustrips_inroi nfired_vstrips_inroi roi_ustrip_min roi_ustrip_max roi_vstrip_min roi_vstrip_max roi_u_width roi_v_width
295 73 61 3187.00000000 3337.00000000 2642.00000000 2854.00000000 150.00000000 212.00000000
296 8 113 1924.00000000 2074.00000000 1462.00000000 1674.00000000 150.00000000 212.00000000
297 28 92 2790.00000000 2940.00000000 2221.00000000 2433.00000000 150.00000000 212.00000000
298 41 74 3264.00000000 3414.00000000 2810.00000000 3022.00000000 150.00000000 212.00000000
299 35 84 2512.00000000 2662.00000000 2314.00000000 2526.00000000 150.00000000 212.00000000
300 47 100 1678.00000000 1828.00000000 1293.00000000 1506.00000000 150.00000000 213.00000000
301 43 63 463.00000000 613.00000000 781.00000000 993.00000000 150.00000000 212.00000000
302 69 50 3547.00000000 3697.00000000 2773.00000000 2985.00000000 150.00000000 212.00000000
303 44 70 2363.00000000 2513.00000000 1923.00000000 2135.00000000 150.00000000 212.00000000
304 20 76 2870.00000000 3020.00000000 2620.00000000 2832.00000000 150.00000000 212.00000000
305 62 91 2512.00000000 2662.00000000 2259.00000000 2471.00000000 150.00000000 212.00000000
306 37 66 3317.00000000 3467.00000000 2731.00000000 2943.00000000 150.00000000 212.00000000
307 46 61 1830.00000000 1980.00000000 1736.00000000 1948.00000000 150.00000000 212.00000000
308 24 77 1161.00000000 1311.00000000 1115.00000000 1327.00000000 150.00000000 212.00000000
309 50 52 632.00000000 782.00000000 1068.00000000 1280.00000000 150.00000000 212.00000000
310 53 124 2356.00000000 2506.00000000 2195.00000000 2407.00000000 150.00000000 212.00000000
311 51 78 1601.00000000 1751.00000000 1590.00000000 1802.00000000 150.00000000 212.00000000
312 70 223 1168.00000000 1417.00000000 1280.00000000 1825.00000000 249.00000000 545.00000000
313 25 91 2721.00000000 2871.00000000 1936.00000000 2148.00000000 150.00000000 212.00000000
314 64 102 1806.00000000 1956.00000000 1756.00000000 1969.00000000 150.00000000 213.00000000
315 64 194 466.00000000 810.00000000 544.00000000 1189.00000000 344.00000000 645.00000000
316 64 66 3302.00000000 3452.00000000 2490.00000000 2702.00000000 150.00000000 212.00000000
317 32 86 1335.00000000 1485.00000000 1520.00000000 1732.00000000 150.00000000 212.00000000
318 21 30 3273.00000000 3423.00000000 2936.00000000 3149.00000000 150.00000000 213.00000000
319 12 31 558.00000000 708.00000000 378.00000000 590.00000000 150.00000000 212.00000000
320 48 102 2171.00000000 2321.00000000 1835.00000000 2048.00000000 150.00000000 213.00000000
321 37 95 1326.00000000 1476.00000000 1345.00000000 1557.00000000 150.00000000 212.00000000
322 74 65 3002.00000000 3152.00000000 2428.00000000 2640.00000000 150.00000000 212.00000000
323 55 95 1347.00000000 1497.00000000 1352.00000000 1565.00000000 150.00000000 213.00000000
324 71 31 2778.00000000 2928.00000000 2451.00000000 2664.00000000 150.00000000 213.00000000
325 407 491 2489.00000000 3967.00000000 1867.00000000 3455.00000000 1478.00000000 1588.00000000
326 41 76 2229.00000000 2379.00000000 2058.00000000 2270.00000000 150.00000000 212.00000000
327 54 51 3441.00000000 3591.00000000 2933.00000000 3145.00000000 150.00000000 212.00000000
328 74 102 328.00000000 693.00000000 375.00000000 1044.00000000 365.00000000 669.00000000
329 100 255 1235.00000000 1476.00000000 1312.00000000 1854.00000000 241.00000000 542.00000000
330 36 96 1265.00000000 1415.00000000 1026.00000000 1238.00000000 150.00000000 212.00000000
331 52 70 2349.00000000 2499.00000000 2098.00000000 2310.00000000 150.00000000 212.00000000
332 87 232 733.00000000 1030.00000000 988.00000000 1568.00000000 297.00000000 580.00000000
333 53 56 3242.00000000 3392.00000000 2708.00000000 2920.00000000 150.00000000 212.00000000
334 70 113 713.00000000 863.00000000 1023.00000000 1235.00000000 150.00000000 212.00000000
335 29 64 1771.00000000 1921.00000000 1607.00000000 1819.00000000 150.00000000 212.00000000
336 95 104 2411.00000000 2561.00000000 2078.00000000 2290.00000000 150.00000000 212.00000000
337 71 91 3330.00000000 3480.00000000 2412.00000000 2624.00000000 150.00000000 212.00000000
338 7 68 2039.00000000 2189.00000000 1958.00000000 2171.00000000 150.00000000 213.00000000
339 49 61 1893.00000000 2043.00000000 1611.00000000 1823.00000000 150.00000000 212.00000000
340 50 100 2593.00000000 2743.00000000 1754.00000000 1966.00000000 150.00000000 212.00000000
341 64 84 3412.00000000 3562.00000000 2612.00000000 2824.00000000 150.00000000 212.00000000
342 37 99 1862.00000000 2012.00000000 1291.00000000 1503.00000000 150.00000000 212.00000000
343 27 28 2406.00000000 2556.00000000 2228.00000000 2440.00000000 150.00000000 212.00000000
344 30 90 2543.00000000 2693.00000000 2083.00000000 2295.00000000 150.00000000 212.00000000
345 68 95 2470.00000000 2620.00000000 1728.00000000 1941.00000000 150.00000000 213.00000000
346 35 79 865.00000000 1015.00000000 908.00000000 1120.00000000 150.00000000 212.00000000
347 74 81 3328.00000000 3478.00000000 2475.00000000 2687.00000000 150.00000000 212.00000000
348 43 76 3405.00000000 3555.00000000 2777.00000000 2989.00000000 150.00000000 212.00000000
349 36 52 808.00000000 958.00000000 1075.00000000 1287.00000000 150.00000000 212.00000000
350 47 79 3034.00000000 3184.00000000 2464.00000000 2676.00000000 150.00000000 212.00000000
351 57 79 3344.00000000 3494.00000000 2967.00000000 3179.00000000 150.00000000 212.00000000
352 76 210 640.00000000 953.00000000 829.00000000 1432.00000000 313.00000000 603.00000000
353 53 72 1890.00000000 2040.00000000 1783.00000000 1995.00000000 150.00000000 212.00000000
354 108 66 956.00000000 1106.00000000 944.00000000 1156.00000000 150.00000000 212.00000000
355 24 97 1978.00000000 2128.00000000 1952.00000000 2165.00000000 150.00000000 213.00000000
356 83 88 1922.00000000 2072.00000000 1668.00000000 1880.00000000 150.00000000 212.00000000
357 71 252 1104.00000000 1381.00000000 785.00000000 1404.00000000 277.00000000 619.00000000
358 58 82 1923.00000000 2073.00000000 1881.00000000 2093.00000000 150.00000000 212.00000000
359 60 112 1923.00000000 2073.00000000 1881.00000000 2093.00000000 150.00000000 212.00000000
360 63 45 3112.00000000 3262.00000000 2718.00000000 2931.00000000 150.00000000 213.00000000
361 103 207 3098.00000000 3399.00000000 2392.00000000 2789.00000000 301.00000000 397.00000000
362 157 220 938.00000000 1218.00000000 1013.00000000 1595.00000000 280.00000000 582.00000000
363 43 105 1382.00000000 1532.00000000 1509.00000000 1721.00000000 150.00000000 212.00000000
364 28 58 1329.00000000 1479.00000000 1445.00000000 1658.00000000 150.00000000 213.00000000
365 114 239 768.00000000 1077.00000000 729.00000000 1352.00000000 309.00000000 623.00000000
366 79 75 2969.00000000 3119.00000000 1997.00000000 2209.00000000 150.00000000 212.00000000
367 28 55 3403.00000000 3553.00000000 2723.00000000 2935.00000000 150.00000000 212.00000000
368 98 59 2732.00000000 2882.00000000 2088.00000000 2301.00000000 150.00000000 213.00000000
369 32 47 1957.00000000 2107.00000000 1607.00000000 1820.00000000 150.00000000 213.00000000
370 22 227 448.00000000 780.00000000 744.00000000 1355.00000000 332.00000000 611.00000000
371 34 127 2459.00000000 2609.00000000 2412.00000000 2625.00000000 150.00000000 213.00000000
372 40 86 2444.00000000 2594.00000000 2205.00000000 2417.00000000 150.00000000 212.00000000
373 48 197 391.00000000 735.00000000 614.00000000 1244.00000000 344.00000000 630.00000000
374 34 70 1820.00000000 1970.00000000 1248.00000000 1460.00000000 150.00000000 212.00000000
375 45 89 2677.00000000 2827.00000000 2071.00000000 2283.00000000 150.00000000 212.00000000
376 35 125 2642.00000000 2792.00000000 2208.00000000 2420.00000000 150.00000000 212.00000000
377 56 67 3146.00000000 3296.00000000 2704.00000000 2916.00000000 150.00000000 212.00000000
378 64 53 2721.00000000 2871.00000000 2485.00000000 2697.00000000 150.00000000 212.00000000
379 27 71 2714.00000000 2864.00000000 2455.00000000 2667.00000000 150.00000000 212.00000000
380 49 140 2214.00000000 2364.00000000 2169.00000000 2381.00000000 150.00000000 212.00000000
381 53 35 2995.00000000 3145.00000000 2613.00000000 2825.00000000 150.00000000 212.00000000
382 55 51 3017.00000000 3167.00000000 2305.00000000 2517.00000000 150.00000000 212.00000000
383 60 85 2085.00000000 2235.00000000 1769.00000000 1981.00000000 150.00000000 212.00000000
384 58 75 3198.00000000 3348.00000000 2652.00000000 2864.00000000 150.00000000 212.00000000
385 41 84 2736.00000000 2886.00000000 2005.00000000 2218.00000000 150.00000000 213.00000000
386 109 101 994.00000000 1144.00000000 1087.00000000 1299.00000000 150.00000000 212.00000000
387 48 62 1390.00000000 1540.00000000 1016.00000000 1228.00000000 150.00000000 212.00000000
388 3 38 3444.00000000 3594.00000000 3038.00000000 3250.00000000 150.00000000 212.00000000
389 155 185 969.00000000 1245.00000000 1035.00000000 1613.00000000 276.00000000 578.00000000
390 30 94 1883.00000000 2033.00000000 1301.00000000 1513.00000000 150.00000000 212.00000000
391 23 91 2078.00000000 2228.00000000 1927.00000000 2139.00000000 150.00000000 212.00000000
392 56 117 1986.00000000 2136.00000000 1721.00000000 1933.00000000 150.00000000 212.00000000
393 66 73 2409.00000000 2559.00000000 2213.00000000 2425.00000000 150.00000000 212.00000000
394 43 97 2666.00000000 2816.00000000 2122.00000000 2334.00000000 150.00000000 212.00000000
395 127 226 665.00000000 972.00000000 886.00000000 1481.00000000 307.00000000 595.00000000
396 18 85 1920.00000000 2070.00000000 1574.00000000 1786.00000000 150.00000000 212.00000000
397 44 95 2722.00000000 2872.00000000 2206.00000000 2418.00000000 150.00000000 212.00000000
398 62 157 2625.00000000 2857.00000000 1714.00000000 2198.00000000 232.00000000 484.00000000
399 12 84 2474.00000000 2624.00000000 2209.00000000 2421.00000000 150.00000000 212.00000000
400 38 85 2327.00000000 2477.00000000 1915.00000000 2127.00000000 150.00000000 212.00000000
401 99 140 614.00000000 928.00000000 834.00000000 1435.00000000 314.00000000 601.00000000
402 24 79 2184.00000000 2334.00000000 1599.00000000 1811.00000000 150.00000000 212.00000000
403 48 83 877.00000000 1027.00000000 537.00000000 749.00000000 150.00000000 212.00000000
404 89 204 456.00000000 787.00000000 742.00000000 1353.00000000 331.00000000 611.00000000
405 118 302 913.00000000 1192.00000000 1052.00000000 1627.00000000 279.00000000 575.00000000
406 96 134 350.00000000 729.00000000 136.00000000 845.00000000 379.00000000 709.00000000
407 82 196 457.00000000 794.00000000 652.00000000 1278.00000000 337.00000000 626.00000000
408 33 101 2158.00000000 2308.00000000 1738.00000000 1950.00000000 150.00000000 212.00000000
409 66 147 1215.00000000 1461.00000000 1252.00000000 1803.00000000 246.00000000 551.00000000
410 32 72 749.00000000 899.00000000 825.00000000 1037.00000000 150.00000000 212.00000000
411 73 209 1245.00000000 1499.00000000 974.00000000 1567.00000000 254.00000000 593.00000000
412 42 90 872.00000000 1022.00000000 861.00000000 1073.00000000 150.00000000 212.00000000
413 150 173 1026.00000000 1291.00000000 1177.00000000 1735.00000000 265.00000000 558.00000000
414 85 90 1123.00000000 1273.00000000 1230.00000000 1443.00000000 150.00000000 213.00000000
415 34 66 2593.00000000 2743.00000000 2102.00000000 2314.00000000 150.00000000 212.00000000
416 82 60 2393.00000000 2543.00000000 1825.00000000 2037.00000000 150.00000000 212.00000000
417 45 74 2231.00000000 2381.00000000 2092.00000000 2304.00000000 150.00000000 212.00000000
418 58 88 1236.00000000 1386.00000000 1049.00000000 1261.00000000 150.00000000 212.00000000
419 15 104 2702.00000000 2852.00000000 1981.00000000 2193.00000000 150.00000000 212.00000000
420 34 52 1653.00000000 1803.00000000 1130.00000000 1342.00000000 150.00000000 212.00000000
421 38 81 2165.00000000 2315.00000000 1948.00000000 2161.00000000 150.00000000 213.00000000
422 20 110 2164.00000000 2314.00000000 2088.00000000 2300.00000000 150.00000000 212.00000000
423 32 93 2579.00000000 2729.00000000 1901.00000000 2114.00000000 150.00000000 213.00000000
424 110 188 1099.00000000 1378.00000000 736.00000000 1362.00000000 279.00000000 626.00000000
425 28 91 1879.00000000 2029.00000000 1466.00000000 1678.00000000 150.00000000 212.00000000
426 43 92 2985.00000000 3135.00000000 2066.00000000 2278.00000000 150.00000000 212.00000000
427 63 47 3183.00000000 3333.00000000 2322.00000000 2534.00000000 150.00000000 212.00000000
428 83 236 406.00000000 753.00000000 556.00000000 1197.00000000 347.00000000 641.00000000
429 184 249 833.00000000 1123.00000000 972.00000000 1558.00000000 290.00000000 586.00000000
430 78 99 2366.00000000 2516.00000000 1782.00000000 1994.00000000 150.00000000 212.00000000
431 38 75 2011.00000000 2161.00000000 1430.00000000 1642.00000000 150.00000000 212.00000000
432 55 63 838.00000000 988.00000000 603.00000000 815.00000000 150.00000000 212.00000000
433 27 80 1346.00000000 1496.00000000 1274.00000000 1486.00000000 150.00000000 212.00000000
434 58 111 1913.00000000 2063.00000000 1725.00000000 1937.00000000 150.00000000 212.00000000
435 59 103 3316.00000000 3466.00000000 2786.00000000 2998.00000000 150.00000000 212.00000000
436 51 92 3044.00000000 3194.00000000 2617.00000000 2829.00000000 150.00000000 212.00000000
437 22 77 2095.00000000 2245.00000000 1692.00000000 1904.00000000 150.00000000 212.00000000
438 89 143 3120.00000000 3428.00000000 2193.00000000 2608.00000000 308.00000000 415.00000000
439 23 101 1730.00000000 1880.00000000 1731.00000000 1943.00000000 150.00000000 212.00000000
440 43 95 2941.00000000 3091.00000000 2315.00000000 2527.00000000 150.00000000 212.00000000
441 47 84 2146.00000000 2296.00000000 1990.00000000 2202.00000000 150.00000000 212.00000000
442 46 79 700.00000000 850.00000000 990.00000000 1202.00000000 150.00000000 212.00000000
443 26 129 2384.00000000 2534.00000000 2248.00000000 2460.00000000 150.00000000 212.00000000
444 39 66 1160.00000000 1310.00000000 1211.00000000 1423.00000000 150.00000000 212.00000000
445 26 127 1306.00000000 1456.00000000 941.00000000 1154.00000000 150.00000000 213.00000000
446 32 42 1497.00000000 1647.00000000 1253.00000000 1465.00000000 150.00000000 212.00000000
447 41 46 1133.00000000 1283.00000000 1295.00000000 1508.00000000 150.00000000 213.00000000
448 42 74 2087.00000000 2237.00000000 2014.00000000 2226.00000000 150.00000000 212.00000000
449 37 65 2923.00000000 3073.00000000 2645.00000000 2857.00000000 150.00000000 212.00000000
450 26 83 3205.00000000 3355.00000000 2640.00000000 2853.00000000 150.00000000 213.00000000
451 34 124 1314.00000000 1464.00000000 1164.00000000 1376.00000000 150.00000000 212.00000000
452 73 78 2809.00000000 2959.00000000 2355.00000000 2567.00000000 150.00000000 212.00000000
453 103 80 933.00000000 1083.00000000 1141.00000000 1353.00000000 150.00000000 212.00000000
454 73 81 2625.00000000 2775.00000000 2154.00000000 2366.00000000 150.00000000 212.00000000
455 32 74 2839.00000000 2989.00000000 2335.00000000 2547.00000000 150.00000000 212.00000000
456 99 145 477.00000000 827.00000000 424.00000000 1089.00000000 350.00000000 665.00000000
457 31 105 2164.00000000 2314.00000000 1782.00000000 1994.00000000 150.00000000 212.00000000
458 80 107 2644.00000000 2794.00000000 2352.00000000 2564.00000000 150.00000000 212.00000000
459 90 101 1521.00000000 1671.00000000 1585.00000000 1797.00000000 150.00000000 212.00000000
460 27 69 1524.00000000 1674.00000000 1524.00000000 1736.00000000 150.00000000 212.00000000
461 42 90 2743.00000000 2893.00000000 1992.00000000 2205.00000000 150.00000000 213.00000000
462 80 175 1247.00000000 1519.00000000 566.00000000 1217.00000000 272.00000000 651.00000000
463 52 91 2031.00000000 2181.00000000 1617.00000000 1829.00000000 150.00000000 212.00000000
464 43 89 3135.00000000 3285.00000000 2561.00000000 2773.00000000 150.00000000 212.00000000
465 57 78 1718.00000000 1868.00000000 1623.00000000 1835.00000000 150.00000000 212.00000000
466 98 106 2214.00000000 2364.00000000 2062.00000000 2274.00000000 150.00000000 212.00000000
467 54 53 2580.00000000 2730.00000000 2423.00000000 2636.00000000 150.00000000 213.00000000
468 43 28 3464.00000000 3614.00000000 3028.00000000 3240.00000000 150.00000000 212.00000000
469 30 76 630.00000000 780.00000000 898.00000000 1110.00000000 150.00000000 212.00000000
470 73 105 2736.00000000 2981.00000000 2474.00000000 2871.00000000 245.00000000 397.00000000
471 51 124 1160.00000000 1310.00000000 977.00000000 1189.00000000 150.00000000 212.00000000
472 29 54 1609.00000000 1759.00000000 1121.00000000 1333.00000000 150.00000000 212.00000000
473 129 191 770.00000000 1061.00000000 1038.00000000 1611.00000000 291.00000000 573.00000000
474 9 47 3307.00000000 3457.00000000 2943.00000000 3155.00000000 150.00000000 212.00000000
475 50 110 2437.00000000 2587.00000000 2086.00000000 2298.00000000 150.00000000 212.00000000
476 40 58 661.00000000 811.00000000 713.00000000 925.00000000 150.00000000 212.00000000
477 43 29 850.00000000 1000.00000000 1149.00000000 1361.00000000 150.00000000 212.00000000
478 59 69 2231.00000000 2381.00000000 2101.00000000 2313.00000000 150.00000000 212.00000000
479 29 72 655.00000000 805.00000000 883.00000000 1095.00000000 150.00000000 212.00000000
480 26 60 685.00000000 835.00000000 838.00000000 1050.00000000 150.00000000 212.00000000
481 37 112 2912.00000000 3062.00000000 2434.00000000 2646.00000000 150.00000000 212.00000000
482 43 61 1359.00000000 1509.00000000 1320.00000000 1532.00000000 150.00000000 212.00000000
483 83 79 3058.00000000 3208.00000000 2666.00000000 2878.00000000 150.00000000 212.00000000
484 79 73 3358.00000000 3508.00000000 2647.00000000 2859.00000000 150.00000000 212.00000000
485 15 60 2837.00000000 2987.00000000 2376.00000000 2588.00000000 150.00000000 212.00000000
486 26 30 2716.00000000 2866.00000000 2062.00000000 2275.00000000 150.00000000 213.00000000
487 38 108 1316.00000000 1466.00000000 1467.00000000 1679.00000000 150.00000000 212.00000000
488 36 70 1511.00000000 1661.00000000 1431.00000000 1643.00000000 150.00000000 212.00000000
489 60 94 1786.00000000 1936.00000000 1751.00000000 1963.00000000 150.00000000 212.00000000
