event_id,n_u_fired,n_v_fired,roi_ustrip_min,roi_ustrip_max,roi_vstrip_min,roi_vstrip_max,n_uv_fired_sum,n_uv_fired_product,roi_u_width,roi_v_width,roi_uv_width_product,ML_success,CURRENT_success
3394,55,88,649.0,799.0,861.0,1073.0,143,4840,151.0,213.0,32163.0,True,False
3396,14,57,3464.0,3614.0,2914.0,3126.0,71,798,151.0,213.0,32163.0,True,True
3397,43,95,1931.0,2081.0,1713.0,1925.0,138,4085,151.0,213.0,32163.0,True,False
3399,31,76,1622.0,1772.0,1148.0,1360.0,107,2356,151.0,213.0,32163.0,True,True
3406,32,80,2778.0,2928.0,2451.0,2664.0,112,2560,151.0,214.0,32314.0,True,True
3414,64,73,3135.0,3285.0,2630.0,2842.0,137,4672,151.0,213.0,32163.0,True,False
3424,84,50,3338.0,3488.0,2854.0,3066.0,134,4200,151.0,213.0,32163.0,False,False
3425,59,56,818.0,968.0,936.0,1148.0,115,3304,151.0,213.0,32163.0,False,True
3433,50,93,1977.0,2127.0,1812.0,2024.0,143,4650,151.0,213.0,32163.0,False,False
3435,18,55,3157.0,3307.0,2809.0,3021.0,73,990,151.0,213.0,32163.0,True,True
3436,40,104,1657.0,1807.0,1630.0,1842.0,144,4160,151.0,213.0,32163.0,False,False
3439,387,511,2497.0,3967.0,1685.0,3455.0,898,197757,1471.0,1771.0,2605141.0,True,True
3440,43,81,1531.0,1681.0,1326.0,1538.0,124,3483,151.0,213.0,32163.0,True,False
3443,49,170,255.0,615.0,518.0,1161.0,219,8330,361.0,644.0,232484.0,True,True
3447,41,177,2083.0,2240.0,1096.0,1667.0,218,7257,158.0,572.0,90376.0,True,True
3448,35,71,1821.0,1971.0,1770.0,1982.0,106,2485,151.0,213.0,32163.0,True,True
3449,68,75,2146.0,2296.0,1508.0,1720.0,143,5100,151.0,213.0,32163.0,True,True
3450,97,259,1751.0,1953.0,938.0,1534.0,356,25123,203.0,597.0,121191.0,True,True
3455,23,55,923.0,1073.0,1225.0,1437.0,78,1265,151.0,213.0,32163.0,False,True
3458,27,78,651.0,801.0,761.0,973.0,105,2106,151.0,213.0,32163.0,True,True
3460,62,71,701.0,851.0,627.0,839.0,133,4402,151.0,213.0,32163.0,True,False
3465,106,242,1425.0,1658.0,1082.0,1661.0,348,25652,234.0,580.0,135720.0,True,True
3467,91,205,780.0,1070.0,1038.0,1611.0,296,18655,291.0,574.0,167034.0,False,False
3470,80,109,2968.0,3118.0,2270.0,2482.0,189,8720,151.0,213.0,32163.0,True,True
3471,21,56,2047.0,2197.0,1944.0,2156.0,77,1176,151.0,213.0,32163.0,True,True
3472,14,103,2433.0,2583.0,1737.0,1949.0,117,1442,151.0,213.0,32163.0,True,True
3474,57,119,1727.0,1877.0,1653.0,1865.0,176,6783,151.0,213.0,32163.0,False,False
3475,26,86,1411.0,1561.0,1552.0,1764.0,112,2236,151.0,213.0,32163.0,True,False
3476,142,185,1057.0,1319.0,1180.0,1738.0,327,26270,263.0,559.0,147017.0,False,False
3477,10,46,1216.0,1366.0,840.0,1052.0,56,460,151.0,213.0,32163.0,True,False
3487,57,112,1686.0,1836.0,1378.0,1590.0,169,6384,151.0,213.0,32163.0,False,False
3489,49,47,2720.0,2870.0,2387.0,2599.0,96,2303,151.0,213.0,32163.0,True,True
3490,29,81,2025.0,2175.0,1991.0,2204.0,110,2349,151.0,214.0,32314.0,False,True
3495,29,121,2565.0,2715.0,1999.0,2211.0,150,3509,151.0,213.0,32163.0,False,True
3497,37,68,1395.0,1545.0,1241.0,1453.0,105,2516,151.0,213.0,32163.0,True,True
3498,57,85,1291.0,1441.0,985.0,1197.0,142,4845,151.0,213.0,32163.0,True,True
3505,11,65,1644.0,1794.0,1371.0,1583.0,76,715,151.0,213.0,32163.0,False,False
3506,77,90,1105.0,1255.0,976.0,1188.0,167,6930,151.0,213.0,32163.0,True,True
3507,32,177,1811.0,1986.0,1692.0,2188.0,209,5664,176.0,497.0,87472.0,True,False
3517,19,107,2296.0,2446.0,1840.0,2052.0,126,2033,151.0,213.0,32163.0,True,True
3519,38,62,1506.0,1656.0,1027.0,1239.0,100,2356,151.0,213.0,32163.0,True,False
3520,30,100,3103.0,3253.0,2707.0,2919.0,130,3000,151.0,213.0,32163.0,True,True
3521,61,180,1841.0,2031.0,947.0,1541.0,241,10980,191.0,595.0,113645.0,True,True
3523,72,89,3578.0,3940.0,2959.0,3286.0,161,6408,363.0,328.0,119064.0,True,True
3524,67,67,924.0,1074.0,927.0,1139.0,134,4489,151.0,213.0,32163.0,True,False
3532,42,104,2506.0,2656.0,1701.0,1913.0,146,4368,151.0,213.0,32163.0,False,False
3536,26,131,2634.0,2784.0,2127.0,2339.0,157,3406,151.0,213.0,32163.0,True,True
3538,39,62,2109.0,2259.0,1633.0,1845.0,101,2418,151.0,213.0,32163.0,True,False
3539,32,174,2077.0,2232.0,1780.0,2266.0,206,5568,156.0,487.0,75972.0,True,True
3540,66,69,1971.0,2121.0,1738.0,1950.0,135,4554,151.0,213.0,32163.0,True,False
3542,44,87,1522.0,1672.0,1577.0,1789.0,131,3828,151.0,213.0,32163.0,True,True
3545,47,43,3100.0,3250.0,2675.0,2887.0,90,2021,151.0,213.0,32163.0,True,True
3546,30,71,2072.0,2222.0,1543.0,1755.0,101,2130,151.0,213.0,32163.0,False,False
3547,132,42,1000.0,1150.0,804.0,1016.0,174,5544,151.0,213.0,32163.0,True,False
3549,112,104,453.0,826.0,107.0,823.0,216,11648,374.0,717.0,268158.0,True,True
3550,70,169,2677.0,2916.0,1701.0,2184.0,239,11830,240.0,484.0,116160.0,False,True
3555,16,80,1996.0,2146.0,1570.0,1782.0,96,1280,151.0,213.0,32163.0,True,False
3556,68,86,640.0,790.0,747.0,959.0,154,5848,151.0,213.0,32163.0,True,True
3558,77,151,453.0,808.0,379.0,1051.0,228,11627,356.0,673.0,239588.0,False,False
3560,22,51,2007.0,2157.0,1613.0,1825.0,73,1122,151.0,213.0,32163.0,False,False
3565,32,89,1660.0,1810.0,1127.0,1339.0,121,2848,151.0,213.0,32163.0,True,True
3567,23,79,2676.0,2826.0,2140.0,2353.0,102,1817,151.0,214.0,32314.0,True,True
3571,70,86,2037.0,2187.0,1985.0,2197.0,156,6020,151.0,213.0,32163.0,True,False
3573,36,82,1978.0,2128.0,1806.0,2018.0,118,2952,151.0,213.0,32163.0,True,False
3574,39,90,2060.0,2210.0,1496.0,1708.0,129,3510,151.0,213.0,32163.0,False,False
3578,28,56,838.0,988.0,1151.0,1363.0,84,1568,151.0,213.0,32163.0,True,True
3580,51,80,769.0,919.0,805.0,1018.0,131,4080,151.0,214.0,32314.0,True,True
3583,57,107,1996.0,2146.0,1523.0,1735.0,164,6099,151.0,213.0,32163.0,False,False
3584,57,87,2157.0,2307.0,1666.0,1878.0,144,4959,151.0,213.0,32163.0,True,False
3586,67,69,1591.0,1741.0,1558.0,1770.0,136,4623,151.0,213.0,32163.0,True,False
3589,29,76,1361.0,1511.0,1297.0,1509.0,105,2204,151.0,213.0,32163.0,True,True
3590,32,71,2745.0,2895.0,2332.0,2544.0,103,2272,151.0,213.0,32163.0,True,False
3601,28,59,3247.0,3397.0,2795.0,3008.0,87,1652,151.0,214.0,32314.0,True,False
3602,45,95,1468.0,1618.0,1107.0,1320.0,140,4275,151.0,214.0,32314.0,True,True
3604,128,87,1013.0,1163.0,926.0,1139.0,215,11136,151.0,214.0,32314.0,True,True
3607,71,65,3145.0,3295.0,2760.0,2972.0,136,4615,151.0,213.0,32163.0,True,True
3610,130,119,1005.0,1155.0,1012.0,1224.0,249,15470,151.0,213.0,32163.0,True,True
3612,49,71,2571.0,2721.0,2360.0,2572.0,120,3479,151.0,213.0,32163.0,True,False
3616,56,86,1468.0,1618.0,1293.0,1506.0,142,4816,151.0,214.0,32314.0,True,True
3617,30,89,638.0,788.0,814.0,1026.0,119,2670,151.0,213.0,32163.0,False,False
3624,119,200,617.0,937.0,732.0,1350.0,319,23800,321.0,619.0,198699.0,True,True
3627,55,101,2137.0,2287.0,2132.0,2344.0,156,5555,151.0,213.0,32163.0,True,False
3643,85,144,2997.0,3147.0,2677.0,2889.0,229,12240,151.0,213.0,32163.0,True,True
3645,28,107,1166.0,1316.0,1122.0,1334.0,135,2996,151.0,213.0,32163.0,True,True
3648,388,691,2393.0,3967.0,1369.0,3455.0,1079,268108,1575.0,2087.0,3287025.0,True,True
3649,77,59,2346.0,2496.0,1992.0,2204.0,136,4543,151.0,213.0,32163.0,True,True
3651,159,185,978.0,1266.0,785.0,1403.0,344,29415,289.0,619.0,178891.0,True,False
3655,30,60,2096.0,2246.0,2048.0,2260.0,90,1800,151.0,213.0,32163.0,True,True
3656,29,75,3524.0,3674.0,2854.0,3066.0,104,2175,151.0,213.0,32163.0,True,False
3657,21,95,2548.0,2698.0,1789.0,2001.0,116,1995,151.0,213.0,32163.0,True,True
3659,50,48,1148.0,1298.0,928.0,1140.0,98,2400,151.0,213.0,32163.0,True,True
3661,43,26,525.0,675.0,580.0,792.0,69,1118,151.0,213.0,32163.0,True,False
3664,83,66,1140.0,1290.0,1371.0,1583.0,149,5478,151.0,213.0,32163.0,True,True
3667,104,49,988.0,1138.0,723.0,936.0,153,5096,151.0,214.0,32314.0,True,False
3668,60,93,2017.0,2167.0,1538.0,1750.0,153,5580,151.0,213.0,32163.0,False,False
3673,130,117,3522.0,3881.0,2808.0,3150.0,247,15210,360.0,343.0,123480.0,True,False
3675,74,58,2891.0,3041.0,2565.0,2777.0,132,4292,151.0,213.0,32163.0,False,False
3678,20,63,3504.0,3654.0,2714.0,2926.0,83,1260,151.0,213.0,32163.0,False,False
3682,31,63,1337.0,1487.0,1411.0,1624.0,94,1953,151.0,214.0,32314.0,False,False
3684,139,86,3486.0,3834.0,2931.0,3264.0,225,11954,349.0,334.0,116566.0,True,False
3686,96,110,3512.0,3866.0,2908.0,3242.0,206,10560,355.0,335.0,118925.0,True,True
3695,48,69,2697.0,2847.0,2155.0,2367.0,117,3312,151.0,213.0,32163.0,True,False
3698,93,160,2722.0,2872.0,2555.0,2767.0,253,14880,151.0,213.0,32163.0,True,True
3700,15,52,1434.0,1584.0,1528.0,1740.0,67,780,151.0,213.0,32163.0,True,True
3702,42,89,2065.0,2215.0,1680.0,1892.0,131,3738,151.0,213.0,32163.0,True,True
3703,57,89,702.0,852.0,625.0,837.0,146,5073,151.0,213.0,32163.0,False,False
3708,37,109,2306.0,2456.0,1725.0,1937.0,146,4033,151.0,213.0,32163.0,True,False
3712,36,101,1400.0,1550.0,1475.0,1687.0,137,3636,151.0,213.0,32163.0,True,True
3714,144,80,1013.0,1163.0,1161.0,1373.0,224,11520,151.0,213.0,32163.0,False,True
3721,54,81,2256.0,2406.0,1684.0,1896.0,135,4374,151.0,213.0,32163.0,True,True
3724,30,101,2203.0,2353.0,2091.0,2303.0,131,3030,151.0,213.0,32163.0,True,True
3725,36,126,3281.0,3431.0,2746.0,2958.0,162,4536,151.0,213.0,32163.0,True,True
3727,22,55,3612.0,3762.0,2853.0,3065.0,77,1210,151.0,213.0,32163.0,False,False
3729,39,113,2510.0,2660.0,1979.0,2191.0,152,4407,151.0,213.0,32163.0,True,True
3730,39,72,1260.0,1410.0,1059.0,1271.0,111,2808,151.0,213.0,32163.0,True,False
3734,62,69,2519.0,2669.0,2257.0,2469.0,131,4278,151.0,213.0,32163.0,True,True
3738,62,67,2402.0,2552.0,2068.0,2280.0,129,4154,151.0,213.0,32163.0,True,False
3740,45,58,3005.0,3155.0,2704.0,2916.0,103,2610,151.0,213.0,32163.0,True,True
3741,76,179,506.0,838.0,668.0,1293.0,255,13604,333.0,626.0,208458.0,False,True
3744,49,61,2266.0,2416.0,2081.0,2293.0,110,2989,151.0,213.0,32163.0,True,False
3745,11,40,2814.0,2964.0,2077.0,2289.0,51,440,151.0,213.0,32163.0,True,False
3749,135,77,1025.0,1175.0,1329.0,1541.0,212,10395,151.0,213.0,32163.0,True,True
3751,32,54,2132.0,2282.0,2004.0,2216.0,86,1728,151.0,213.0,32163.0,True,False
3753,71,183,1151.0,1406.0,1152.0,1716.0,254,12993,256.0,565.0,144640.0,True,True
3754,63,36,2924.0,3074.0,2668.0,2881.0,99,2268,151.0,214.0,32314.0,True,True
3758,51,24,3460.0,3610.0,2923.0,3135.0,75,1224,151.0,213.0,32163.0,True,True
3759,42,93,3177.0,3327.0,2393.0,2605.0,135,3906,151.0,213.0,32163.0,True,False
3763,79,91,3415.0,3565.0,2765.0,2978.0,170,7189,151.0,214.0,32314.0,True,True
3764,31,106,2555.0,2705.0,2054.0,2267.0,137,3286,151.0,214.0,32314.0,False,False
3771,21,79,3191.0,3341.0,2690.0,2902.0,100,1659,151.0,213.0,32163.0,True,True
3772,48,42,3043.0,3193.0,2691.0,2903.0,90,2016,151.0,213.0,32163.0,True,True
3774,26,32,1435.0,1585.0,1061.0,1273.0,58,832,151.0,213.0,32163.0,True,True
3775,20,56,2697.0,2847.0,2406.0,2618.0,76,1120,151.0,213.0,32163.0,False,False
3778,91,104,658.0,808.0,850.0,1062.0,195,9464,151.0,213.0,32163.0,True,True
3780,42,91,2598.0,2748.0,2369.0,2581.0,133,3822,151.0,213.0,32163.0,True,False
3781,56,78,1073.0,1223.0,1136.0,1349.0,134,4368,151.0,214.0,32314.0,True,False
3782,53,79,2405.0,2555.0,1650.0,1862.0,132,4187,151.0,213.0,32163.0,False,False
3785,92,156,685.0,1006.0,646.0,1280.0,248,14352,322.0,635.0,204470.0,True,True
3796,20,44,3075.0,3225.0,2713.0,2925.0,64,880,151.0,213.0,32163.0,True,True
3802,56,66,1586.0,1736.0,1262.0,1474.0,122,3696,151.0,213.0,32163.0,True,False
3806,36,102,3091.0,3241.0,2362.0,2574.0,138,3672,151.0,213.0,32163.0,True,True
3810,47,93,1163.0,1313.0,1026.0,1238.0,140,4371,151.0,213.0,32163.0,True,True
3813,13,48,1228.0,1378.0,930.0,1142.0,61,624,151.0,213.0,32163.0,True,True
3818,59,102,2138.0,2288.0,1821.0,2033.0,161,6018,151.0,213.0,32163.0,True,False
3825,34,89,2105.0,2255.0,1451.0,1663.0,123,3026,151.0,213.0,32163.0,True,True
3826,67,73,1761.0,1911.0,1771.0,1984.0,140,4891,151.0,214.0,32314.0,True,False
3830,68,152,456.0,806.0,456.0,1115.0,220,10336,351.0,660.0,231660.0,True,True
3831,20,71,1360.0,1510.0,1425.0,1637.0,91,1420,151.0,213.0,32163.0,True,False
3837,66,44,3124.0,3274.0,2328.0,2540.0,110,2904,151.0,213.0,32163.0,True,True
3838,44,88,2025.0,2175.0,1571.0,1783.0,132,3872,151.0,213.0,32163.0,True,True
3840,46,43,3285.0,3435.0,2846.0,3058.0,89,1978,151.0,213.0,32163.0,True,True
3855,60,62,2562.0,2712.0,2077.0,2289.0,122,3720,151.0,213.0,32163.0,True,True
3857,49,69,2074.0,2224.0,1520.0,1732.0,118,3381,151.0,213.0,32163.0,True,False
3870,40,78,2641.0,2791.0,2382.0,2594.0,118,3120,151.0,213.0,32163.0,True,True
3871,51,70,2964.0,3114.0,2305.0,2517.0,121,3570,151.0,213.0,32163.0,False,False
3874,37,160,1336.0,1598.0,558.0,1209.0,197,5920,263.0,652.0,171476.0,True,True
3875,25,115,3109.0,3259.0,2218.0,2430.0,140,2875,151.0,213.0,32163.0,True,True
3878,37,33,3367.0,3517.0,2910.0,3122.0,70,1221,151.0,213.0,32163.0,True,True
3882,31,63,1409.0,1559.0,1560.0,1772.0,94,1953,151.0,213.0,32163.0,True,True
3886,42,71,1777.0,1927.0,1753.0,1965.0,113,2982,151.0,213.0,32163.0,True,False
3889,66,84,2526.0,2676.0,2079.0,2291.0,150,5544,151.0,213.0,32163.0,True,True
3893,59,105,759.0,909.0,999.0,1211.0,164,6195,151.0,213.0,32163.0,True,True
3896,36,74,1453.0,1603.0,1685.0,1897.0,110,2664,151.0,213.0,32163.0,True,True
3901,33,69,2083.0,2233.0,1788.0,2000.0,102,2277,151.0,213.0,32163.0,True,True
3903,48,57,740.0,890.0,632.0,844.0,105,2736,151.0,213.0,32163.0,False,True
3904,58,129,2452.0,2602.0,2070.0,2282.0,187,7482,151.0,213.0,32163.0,False,False
3905,146,178,876.0,1183.0,591.0,1237.0,324,25988,308.0,647.0,199276.0,True,True
3906,43,122,2627.0,2777.0,2077.0,2289.0,165,5246,151.0,213.0,32163.0,False,True
3914,38,71,2616.0,2766.0,2326.0,2538.0,109,2698,151.0,213.0,32163.0,False,False
3916,64,28,2455.0,2605.0,2257.0,2469.0,92,1792,151.0,213.0,32163.0,False,False
3919,33,205,243.0,604.0,504.0,1148.0,238,6765,362.0,645.0,233490.0,True,True
3923,57,125,2064.0,2214.0,1536.0,1748.0,182,7125,151.0,213.0,32163.0,True,False
3924,53,92,1431.0,1581.0,1086.0,1298.0,145,4876,151.0,213.0,32163.0,False,False
3933,51,80,2116.0,2266.0,2054.0,2266.0,131,4080,151.0,213.0,32163.0,True,True
3936,71,96,1091.0,1241.0,980.0,1192.0,167,6816,151.0,213.0,32163.0,True,True
3944,88,99,1872.0,2022.0,1558.0,1770.0,187,8712,151.0,213.0,32163.0,False,False
3946,30,61,2216.0,2366.0,2029.0,2241.0,91,1830,151.0,213.0,32163.0,True,True
3950,43,102,723.0,873.0,947.0,1159.0,145,4386,151.0,213.0,32163.0,True,False
3955,48,64,3365.0,3515.0,2500.0,2712.0,112,3072,151.0,213.0,32163.0,True,False
3957,185,175,961.0,1264.0,530.0,1186.0,360,32375,304.0,657.0,199728.0,True,True
3963,68,84,2577.0,2727.0,1932.0,2144.0,152,5712,151.0,213.0,32163.0,True,True
3964,16,72,1123.0,1273.0,914.0,1126.0,88,1152,151.0,213.0,32163.0,False,False
3969,40,78,2851.0,3001.0,2162.0,2374.0,118,3120,151.0,213.0,32163.0,True,True
3971,39,70,875.0,1025.0,878.0,1090.0,109,2730,151.0,213.0,32163.0,True,True
3979,42,97,2596.0,2746.0,2137.0,2349.0,139,4074,151.0,213.0,32163.0,False,False
3980,38,61,3133.0,3283.0,2671.0,2883.0,99,2318,151.0,213.0,32163.0,False,False
3981,34,78,1850.0,2000.0,1868.0,2080.0,112,2652,151.0,213.0,32163.0,True,True
3982,51,38,3366.0,3516.0,2556.0,2768.0,89,1938,151.0,213.0,32163.0,True,True
3984,39,79,1989.0,2139.0,1782.0,1994.0,118,3081,151.0,213.0,32163.0,True,True
3985,78,118,2371.0,2521.0,1886.0,2098.0,196,9204,151.0,213.0,32163.0,True,True
3988,41,66,1428.0,1578.0,1202.0,1414.0,107,2706,151.0,213.0,32163.0,True,True
3989,35,68,1335.0,1485.0,1326.0,1539.0,103,2380,151.0,214.0,32314.0,True,True
3990,24,127,2697.0,2847.0,2301.0,2514.0,151,3048,151.0,214.0,32314.0,True,False
3991,46,104,2731.0,2881.0,2198.0,2410.0,150,4784,151.0,213.0,32163.0,True,True
3999,23,85,1828.0,1978.0,1753.0,1965.0,108,1955,151.0,213.0,32163.0,True,False
4002,51,104,2154.0,2304.0,2019.0,2231.0,155,5304,151.0,213.0,32163.0,False,False
4005,38,29,3336.0,3486.0,2890.0,3102.0,67,1102,151.0,213.0,32163.0,True,True
4013,45,55,3535.0,3685.0,3008.0,3220.0,100,2475,151.0,213.0,32163.0,True,True
4017,60,124,2161.0,2311.0,1588.0,1800.0,184,7440,151.0,213.0,32163.0,True,True
4019,35,72,1957.0,2107.0,1779.0,1991.0,107,2520,151.0,213.0,32163.0,True,True
4021,68,54,3534.0,3684.0,2698.0,2910.0,122,3672,151.0,213.0,32163.0,False,False
4022,19,70,3053.0,3203.0,2625.0,2838.0,89,1330,151.0,214.0,32314.0,True,True
4023,59,98,1560.0,1710.0,1457.0,1669.0,157,5782,151.0,213.0,32163.0,True,True
4026,85,113,2664.0,2814.0,2297.0,2509.0,198,9605,151.0,213.0,32163.0,True,True
4027,40,60,859.0,1009.0,711.0,923.0,100,2400,151.0,213.0,32163.0,True,True
4032,46,52,826.0,976.0,637.0,849.0,98,2392,151.0,213.0,32163.0,True,True
4034,40,116,2425.0,2575.0,2244.0,2457.0,156,4640,151.0,214.0,32314.0,True,True
4037,49,70,2779.0,2929.0,2345.0,2557.0,119,3430,151.0,213.0,32163.0,True,False
4043,131,89,1012.0,1162.0,1114.0,1326.0,220,11659,151.0,213.0,32163.0,True,True
4045,65,111,2497.0,2647.0,2234.0,2446.0,176,7215,151.0,213.0,32163.0,True,False
4046,54,104,2092.0,2242.0,1614.0,1826.0,158,5616,151.0,213.0,32163.0,True,True
4047,71,88,2817.0,2967.0,2556.0,2768.0,159,6248,151.0,213.0,32163.0,False,False
4051,54,97,2777.0,2927.0,2349.0,2562.0,151,5238,151.0,214.0,32314.0,True,False
4052,121,75,993.0,1143.0,1086.0,1298.0,196,9075,151.0,213.0,32163.0,True,True
4053,56,65,1311.0,1461.0,1240.0,1452.0,121,3640,151.0,213.0,32163.0,True,False
4055,43,120,1661.0,1811.0,1514.0,1726.0,163,5160,151.0,213.0,32163.0,True,True
4056,85,174,283.0,640.0,542.0,1181.0,259,14790,358.0,640.0,229120.0,True,True
4062,63,144,1393.0,1543.0,1274.0,1487.0,207,9072,151.0,214.0,32314.0,True,True
4063,78,105,2749.0,2899.0,2460.0,2672.0,183,8190,151.0,213.0,32163.0,True,True
4068,75,126,2299.0,2449.0,2052.0,2264.0,201,9450,151.0,213.0,32163.0,True,True
4071,125,46,987.0,1137.0,705.0,917.0,171,5750,151.0,213.0,32163.0,True,True
4072,49,104,1310.0,1460.0,1377.0,1589.0,153,5096,151.0,213.0,32163.0,True,True
4074,80,146,2360.0,2510.0,2077.0,2289.0,226,11680,151.0,213.0,32163.0,True,True
4077,41,78,2432.0,2582.0,2071.0,2283.0,119,3198,151.0,213.0,32163.0,True,False
4080,49,89,2095.0,2245.0,1998.0,2210.0,138,4361,151.0,213.0,32163.0,True,False
4082,75,61,2634.0,2784.0,1889.0,2101.0,136,4575,151.0,213.0,32163.0,True,True
4084,40,45,2061.0,2211.0,1757.0,1969.0,85,1800,151.0,213.0,32163.0,True,True
4090,94,92,3586.0,3952.0,2930.0,3259.0,186,8648,367.0,330.0,121110.0,True,True
4094,41,79,3485.0,3635.0,2505.0,2717.0,120,3239,151.0,213.0,32163.0,False,False
4095,59,62,3306.0,3456.0,2809.0,3021.0,121,3658,151.0,213.0,32163.0,True,False
4101,41,58,2814.0,2964.0,1984.0,2197.0,99,2378,151.0,214.0,32314.0,True,True
4105,143,167,968.0,1239.0,1127.0,1691.0,310,23881,272.0,565.0,153680.0,True,False
4107,72,80,1010.0,1160.0,1109.0,1321.0,152,5760,151.0,213.0,32163.0,False,True
4109,50,76,904.0,1054.0,1152.0,1364.0,126,3800,151.0,213.0,32163.0,True,True
4112,21,134,1867.0,2017.0,1532.0,1744.0,155,2814,151.0,213.0,32163.0,True,True
4113,87,212,692.0,995.0,935.0,1522.0,299,18444,304.0,588.0,178752.0,True,False
4114,58,51,1231.0,1381.0,1393.0,1606.0,109,2958,151.0,214.0,32314.0,True,True
4118,37,119,2590.0,2740.0,2025.0,2237.0,156,4403,151.0,213.0,32163.0,True,True
4120,69,180,342.0,716.0,223.0,918.0,249,12420,375.0,696.0,261000.0,True,False
4124,76,35,1115.0,1265.0,696.0,908.0,111,2660,151.0,213.0,32163.0,True,True
4130,56,68,2326.0,2476.0,1926.0,2138.0,124,3808,151.0,213.0,32163.0,True,True
4133,18,78,3187.0,3337.0,2270.0,2482.0,96,1404,151.0,213.0,32163.0,False,True
4134,66,85,2544.0,2694.0,2379.0,2591.0,151,5610,151.0,213.0,32163.0,True,False
4135,110,137,330.0,712.0,128.0,838.0,247,15070,383.0,711.0,272313.0,True,True
4139,51,60,1362.0,1512.0,1429.0,1641.0,111,3060,151.0,213.0,32163.0,True,False
4142,75,107,2371.0,2521.0,1978.0,2190.0,182,8025,151.0,213.0,32163.0,True,False
4145,42,84,3053.0,3203.0,2561.0,2773.0,126,3528,151.0,213.0,32163.0,True,False
4147,52,65,3126.0,3276.0,2749.0,2961.0,117,3380,151.0,213.0,32163.0,True,True
4150,53,77,2008.0,2158.0,1970.0,2182.0,130,4081,151.0,213.0,32163.0,False,False
4151,55,270,1130.0,1391.0,1071.0,1647.0,325,14850,262.0,577.0,151174.0,True,True
4152,58,46,1879.0,2029.0,1310.0,1523.0,104,2668,151.0,214.0,32314.0,False,False
4153,86,59,1089.0,1239.0,1076.0,1288.0,145,5074,151.0,213.0,32163.0,True,False
4154,74,89,3129.0,3279.0,2427.0,2639.0,163,6586,151.0,213.0,32163.0,True,False
4158,71,68,2905.0,3055.0,2632.0,2844.0,139,4828,151.0,213.0,32163.0,True,True
4161,127,309,1121.0,1395.0,786.0,1405.0,436,39243,275.0,620.0,170500.0,True,False
4168,38,20,716.0,866.0,490.0,702.0,58,760,151.0,213.0,32163.0,True,False
4169,56,54,2215.0,2365.0,1738.0,1950.0,110,3024,151.0,213.0,32163.0,True,True
4174,91,45,3390.0,3540.0,2767.0,2979.0,136,4095,151.0,213.0,32163.0,True,False
4176,53,85,2745.0,2895.0,2410.0,2622.0,138,4505,151.0,213.0,32163.0,False,False
4177,27,28,3246.0,3396.0,2603.0,2815.0,55,756,151.0,213.0,32163.0,False,True
4183,20,55,1385.0,1535.0,1044.0,1257.0,75,1100,151.0,214.0,32314.0,True,True
4189,48,51,2241.0,2391.0,2022.0,2234.0,99,2448,151.0,213.0,32163.0,True,True
4190,49,69,2733.0,2883.0,2536.0,2748.0,118,3381,151.0,213.0,32163.0,True,False
4191,34,78,3324.0,3474.0,2733.0,2946.0,112,2652,151.0,214.0,32314.0,True,True
4192,53,84,2792.0,2942.0,2347.0,2559.0,137,4452,151.0,213.0,32163.0,False,False
4197,62,112,2107.0,2257.0,1944.0,2156.0,174,6944,151.0,213.0,32163.0,True,True
4203,55,106,2548.0,2698.0,1928.0,2140.0,161,5830,151.0,213.0,32163.0,False,False
4204,23,58,1856.0,2006.0,1830.0,2042.0,81,1334,151.0,213.0,32163.0,True,True
4206,89,119,985.0,1135.0,1110.0,1322.0,208,10591,151.0,213.0,32163.0,True,True
4207,345,452,2620.0,3967.0,1787.0,3455.0,797,155940,1348.0,1669.0,2249812.0,False,False
4209,70,118,2608.0,2758.0,2081.0,2293.0,188,8260,151.0,213.0,32163.0,True,False
4210,37,92,2755.0,2905.0,1930.0,2142.0,129,3404,151.0,213.0,32163.0,False,False
4211,100,78,973.0,1123.0,938.0,1150.0,178,7800,151.0,213.0,32163.0,True,True
4213,28,98,3414.0,3564.0,2673.0,2885.0,126,2744,151.0,213.0,32163.0,True,True
4214,92,74,993.0,1143.0,1182.0,1394.0,166,6808,151.0,213.0,32163.0,True,True
4216,85,105,1503.0,1653.0,1513.0,1725.0,190,8925,151.0,213.0,32163.0,True,True
4217,17,94,3400.0,3550.0,2571.0,2783.0,111,1598,151.0,213.0,32163.0,True,True
4219,50,98,596.0,746.0,784.0,996.0,148,4900,151.0,213.0,32163.0,False,False
4225,123,109,1029.0,1179.0,1264.0,1476.0,232,13407,151.0,213.0,32163.0,True,True
4226,33,56,3475.0,3625.0,2962.0,3174.0,89,1848,151.0,213.0,32163.0,False,True
4227,18,87,2014.0,2164.0,1791.0,2004.0,105,1566,151.0,214.0,32314.0,True,True
4231,54,83,1715.0,1865.0,1740.0,1952.0,137,4482,151.0,213.0,32163.0,True,True
4235,47,116,2481.0,2631.0,2051.0,2263.0,163,5452,151.0,213.0,32163.0,True,True
4236,44,60,2389.0,2539.0,2171.0,2383.0,104,2640,151.0,213.0,32163.0,True,False
4239,78,63,2944.0,3094.0,2747.0,2959.0,141,4914,151.0,213.0,32163.0,True,True
4240,92,83,2075.0,2225.0,1939.0,2151.0,175,7636,151.0,213.0,32163.0,True,True
