event_id,roi_ustrip_min,roi_ustrip_max,roi_vstrip_min,roi_vstrip_max,roi_u_width,roi_v_width,n_u_entries_inside_roi,n_v_entries_inside_roi,n_u_unique_inside_roi,n_v_unique_inside_roi,n_u_adcpos_entries_inside_roi,n_v_adcpos_entries_inside_roi,n_u_unique_adcpos_inside_roi,n_v_unique_adcpos_inside_roi,n_uv_entries_inside_roi,n_uv_unique_inside_roi,n_uv_adcpos_entries_inside_roi,n_uv_unique_adcpos_inside_roi
21385,843.0,993.0,880.0,1092.0,151.0,213.0,54,71,54,71,54,71,54,71,125,125,125,125
21388,2747.0,2897.0,2516.0,2728.0,151.0,213.0,51,62,51,62,51,62,51,62,113,113,113,113
21390,1457.0,1607.0,1151.0,1364.0,151.0,214.0,36,63,36,63,36,63,36,63,99,99,99,99
21394,2864.0,3014.0,2439.0,2651.0,151.0,213.0,50,94,50,94,50,94,50,94,144,144,144,144
21395,2933.0,3083.0,2548.0,2760.0,151.0,213.0,60,104,60,104,60,104,60,104,164,164,164,164
21400,3101.0,3251.0,2364.0,2576.0,151.0,213.0,14,50,14,50,14,50,14,50,64,64,64,64
21403,2169.0,2319.0,1926.0,2138.0,151.0,213.0,18,57,18,57,18,57,18,57,75,75,75,75
21404,3528.0,3678.0,2908.0,3120.0,151.0,213.0,45,55,45,55,45,55,45,55,100,100,100,100
21405,1787.0,1937.0,1820.0,2032.0,151.0,213.0,36,76,36,76,36,76,36,76,112,112,112,112
21408,2119.0,2269.0,1669.0,1881.0,151.0,213.0,38,117,38,117,38,117,38,117,155,155,155,155
21411,3006.0,3156.0,2575.0,2787.0,151.0,213.0,26,79,26,79,26,79,26,79,105,105,105,105
21415,1157.0,1307.0,1168.0,1380.0,151.0,213.0,33,107,33,107,33,107,33,107,140,140,140,140
21418,2450.0,2600.0,2037.0,2250.0,151.0,214.0,19,80,19,80,19,80,19,80,99,99,99,99
21419,751.0,1045.0,1014.0,1590.0,295.0,577.0,79,186,79,186,79,186,79,186,265,265,265,265
21421,3547.0,3905.0,2938.0,3268.0,359.0,331.0,116,82,116,82,116,82,116,82,198,198,198,198
21423,999.0,1149.0,903.0,1116.0,151.0,214.0,42,67,42,67,42,67,42,67,109,109,109,109
21425,1139.0,1289.0,1124.0,1336.0,151.0,213.0,34,84,34,84,34,84,34,84,118,118,118,118
21427,2602.0,2752.0,1852.0,2064.0,151.0,213.0,33,113,33,113,33,113,33,113,146,146,146,146
21431,3370.0,3520.0,2641.0,2853.0,151.0,213.0,25,52,25,52,25,52,25,52,77,77,77,77
21432,2322.0,2472.0,2005.0,2217.0,151.0,213.0,43,85,43,85,43,85,43,85,128,128,128,128
21435,1788.0,1938.0,1782.0,1994.0,151.0,213.0,50,85,50,85,50,85,50,85,135,135,135,135
21436,3053.0,3203.0,2665.0,2877.0,151.0,213.0,38,63,38,63,38,63,38,63,101,101,101,101
21437,1964.0,2114.0,1612.0,1824.0,151.0,213.0,44,90,44,90,44,90,44,90,134,134,134,134
21438,2879.0,3029.0,2441.0,2653.0,151.0,213.0,79,45,79,45,79,45,79,45,124,124,124,124
21439,2765.0,2915.0,2121.0,2333.0,151.0,213.0,61,128,61,128,61,128,61,128,189,189,189,189
21445,2557.0,2778.0,2328.0,2743.0,222.0,416.0,78,195,78,195,78,195,78,195,273,273,273,273
21448,2102.0,2252.0,1727.0,1940.0,151.0,214.0,35,94,35,94,35,94,35,94,129,129,129,129
21451,1719.0,1869.0,1381.0,1593.0,151.0,213.0,66,73,66,73,66,73,66,73,139,139,139,139
21459,1786.0,1936.0,1478.0,1691.0,151.0,214.0,49,72,49,72,49,72,49,72,121,121,121,121
21463,915.0,1065.0,913.0,1125.0,151.0,213.0,104,75,104,75,104,75,104,75,179,179,179,179
21468,1012.0,1289.0,946.0,1539.0,278.0,594.0,156,262,156,262,156,262,156,262,418,418,418,418
21472,3346.0,3496.0,2647.0,2859.0,151.0,213.0,30,62,30,62,30,62,30,62,92,92,92,92
21475,1888.0,2038.0,1581.0,1793.0,151.0,213.0,34,119,34,119,34,119,34,119,153,153,153,153
21476,1959.0,2109.0,1883.0,2095.0,151.0,213.0,33,104,33,104,33,104,33,104,137,137,137,137
21481,2052.0,2202.0,1539.0,1751.0,151.0,213.0,35,77,35,77,35,77,35,77,112,112,112,112
21482,2857.0,3007.0,2086.0,2299.0,151.0,214.0,50,64,50,64,50,64,50,64,114,114,114,114
21483,2298.0,2448.0,1759.0,1972.0,151.0,214.0,81,97,81,97,81,97,81,97,178,178,178,178
21486,2971.0,3121.0,2518.0,2730.0,151.0,213.0,50,89,50,89,50,89,50,89,139,139,139,139
21495,1718.0,1868.0,1241.0,1453.0,151.0,213.0,41,44,41,44,41,44,41,44,85,85,85,85
21497,2669.0,2819.0,2143.0,2355.0,151.0,213.0,33,76,33,76,33,76,33,76,109,109,109,109
21498,3147.0,3297.0,2573.0,2785.0,151.0,213.0,66,87,66,87,66,87,66,87,153,153,153,153
21499,3060.0,3210.0,2726.0,2938.0,151.0,213.0,48,57,48,57,48,57,48,57,105,105,105,105
21501,1260.0,1410.0,1309.0,1521.0,151.0,213.0,49,92,49,92,49,92,49,92,141,141,141,141
21506,1379.0,1529.0,1124.0,1336.0,151.0,213.0,49,43,49,43,49,43,49,43,92,92,92,92
21508,3384.0,3534.0,2429.0,2641.0,151.0,213.0,37,57,37,57,37,57,37,57,94,94,94,94
21511,2721.0,2871.0,1994.0,2206.0,151.0,213.0,40,76,40,76,40,76,40,76,116,116,116,116
21517,2729.0,2879.0,2305.0,2517.0,151.0,213.0,50,71,50,71,50,71,50,71,121,121,121,121
21518,1097.0,1247.0,1241.0,1453.0,151.0,213.0,73,99,73,99,73,99,73,99,172,172,172,172
21520,3006.0,3156.0,2451.0,2663.0,151.0,213.0,41,50,41,50,41,50,41,50,91,91,91,91
21521,2443.0,2593.0,2134.0,2346.0,151.0,213.0,44,63,44,63,44,63,44,63,107,107,107,107
21524,1516.0,1666.0,1314.0,1526.0,151.0,213.0,31,74,31,74,31,74,31,74,105,105,105,105
21527,2922.0,3072.0,2460.0,2672.0,151.0,213.0,71,75,71,75,71,75,71,75,146,146,146,146
21528,2955.0,3105.0,2062.0,2274.0,151.0,213.0,61,45,61,45,61,45,61,45,106,106,106,106
21530,2713.0,2954.0,2430.0,2832.0,242.0,403.0,112,119,112,119,112,119,112,119,231,231,231,231
21532,2279.0,2429.0,2110.0,2322.0,151.0,213.0,43,77,43,77,43,77,43,77,120,120,120,120
21535,3045.0,3195.0,2545.0,2757.0,151.0,213.0,60,122,60,122,60,122,60,122,182,182,182,182
21536,2151.0,2301.0,1533.0,1745.0,151.0,213.0,62,84,62,84,62,84,62,84,146,146,146,146
21538,1967.0,2117.0,1625.0,1837.0,151.0,213.0,26,81,26,81,26,81,26,81,107,107,107,107
21539,2970.0,3120.0,2569.0,2781.0,151.0,213.0,18,68,18,68,18,68,18,68,86,86,86,86
21553,1315.0,1465.0,1360.0,1572.0,151.0,213.0,50,97,50,97,50,97,50,97,147,147,147,147
21554,1007.0,1157.0,1263.0,1476.0,151.0,214.0,119,108,119,108,119,108,119,108,227,227,227,227
21555,3300.0,3450.0,2803.0,3016.0,151.0,214.0,51,47,51,47,51,47,51,47,98,98,98,98
21557,3202.0,3352.0,2247.0,2460.0,151.0,214.0,38,66,38,66,38,66,38,66,104,104,104,104
21558,3517.0,3667.0,2693.0,2905.0,151.0,213.0,39,105,39,105,39,105,39,105,144,144,144,144
21561,1692.0,1842.0,1557.0,1769.0,151.0,213.0,27,74,27,74,27,74,27,74,101,101,101,101
21562,3360.0,3510.0,2499.0,2711.0,151.0,213.0,34,89,34,89,34,89,34,89,123,123,123,123
21564,1283.0,1433.0,1312.0,1524.0,151.0,213.0,43,82,43,82,43,82,43,82,125,125,125,125
21566,1461.0,1611.0,1268.0,1481.0,151.0,214.0,19,47,19,47,19,47,19,47,66,66,66,66
21570,2368.0,2518.0,2038.0,2250.0,151.0,213.0,77,73,77,73,77,73,77,73,150,150,150,150
21573,3258.0,3408.0,2908.0,3120.0,151.0,213.0,60,37,60,37,60,37,60,37,97,97,97,97
21577,2244.0,2394.0,1889.0,2101.0,151.0,213.0,64,112,64,112,64,112,64,112,176,176,176,176
21578,1478.0,1628.0,1586.0,1798.0,151.0,213.0,31,49,31,49,31,49,31,49,80,80,80,80
21579,2779.0,2929.0,2165.0,2377.0,151.0,213.0,43,75,43,75,43,75,43,75,118,118,118,118
21584,2978.0,3128.0,2263.0,2475.0,151.0,213.0,56,127,56,127,56,127,56,127,183,183,183,183
21587,3177.0,3327.0,2621.0,2833.0,151.0,213.0,41,110,41,110,41,110,41,110,151,151,151,151
21591,2272.0,2422.0,2088.0,2300.0,151.0,213.0,37,52,37,52,37,52,37,52,89,89,89,89
21593,1927.0,2077.0,1390.0,1602.0,151.0,213.0,55,76,55,76,55,76,55,76,131,131,131,131
21594,567.0,717.0,978.0,1190.0,151.0,213.0,52,69,52,69,52,69,52,69,121,121,121,121
21596,1446.0,1596.0,1506.0,1718.0,151.0,213.0,45,84,45,84,45,84,45,84,129,129,129,129
21599,592.0,742.0,355.0,567.0,151.0,213.0,61,22,61,22,61,22,61,22,83,83,83,83
21603,2415.0,2565.0,1755.0,1968.0,151.0,214.0,25,65,25,65,25,65,25,65,90,90,90,90
21606,3105.0,3255.0,2371.0,2583.0,151.0,213.0,68,103,68,103,68,103,68,103,171,171,171,171
21607,2669.0,2819.0,2067.0,2279.0,151.0,213.0,12,87,12,87,12,87,12,87,99,99,99,99
21609,600.0,947.0,304.0,990.0,348.0,687.0,72,154,72,154,72,154,72,154,226,226,226,226
21611,2960.0,3110.0,2539.0,2752.0,151.0,214.0,38,68,38,68,38,68,38,68,106,106,106,106
21618,3473.0,3623.0,2841.0,3053.0,151.0,213.0,27,38,27,38,27,38,27,38,65,65,65,65
21619,2542.0,2692.0,1883.0,2095.0,151.0,213.0,39,56,39,56,39,56,39,56,95,95,95,95
21621,2765.0,2915.0,2409.0,2621.0,151.0,213.0,57,75,57,75,57,75,57,75,132,132,132,132
21622,291.0,666.0,255.0,943.0,376.0,689.0,98,92,98,92,98,92,98,92,190,190,190,190
21624,1057.0,1207.0,895.0,1107.0,151.0,213.0,84,80,84,80,84,80,84,80,164,164,164,164
21634,2703.0,2853.0,2351.0,2563.0,151.0,213.0,67,87,67,87,67,87,67,87,154,154,154,154
21636,2830.0,2980.0,2172.0,2384.0,151.0,213.0,57,83,57,83,57,83,57,83,140,140,140,140
21642,1608.0,1758.0,1231.0,1443.0,151.0,213.0,56,90,56,90,56,90,56,90,146,146,146,146
21647,2390.0,2540.0,1679.0,1891.0,151.0,213.0,62,88,62,88,62,88,62,88,150,150,150,150
21651,2726.0,2876.0,2089.0,2301.0,151.0,213.0,43,61,43,61,43,61,43,61,104,104,104,104
21653,884.0,1034.0,966.0,1179.0,151.0,214.0,40,75,40,75,40,75,40,75,115,115,115,115
21656,3472.0,3622.0,2928.0,3140.0,151.0,213.0,33,22,33,22,33,22,33,22,55,55,55,55
21657,2301.0,2479.0,1266.0,1811.0,179.0,546.0,77,216,77,216,77,216,77,216,293,293,293,293
21661,3549.0,3910.0,2867.0,3203.0,362.0,337.0,114,121,114,121,114,121,114,121,235,235,235,235
21662,1255.0,1405.0,1375.0,1587.0,151.0,213.0,46,28,46,28,46,28,46,28,74,74,74,74
21663,1352.0,1502.0,1479.0,1691.0,151.0,213.0,37,85,37,85,37,85,37,85,122,122,122,122
21667,1240.0,1390.0,1301.0,1514.0,151.0,214.0,33,95,33,95,33,95,33,95,128,128,128,128
21670,3355.0,3505.0,3012.0,3224.0,151.0,213.0,38,27,38,27,38,27,38,27,65,65,65,65
21673,2435.0,2585.0,1898.0,2110.0,151.0,213.0,45,83,45,83,45,83,45,83,128,128,128,128
21683,842.0,992.0,682.0,894.0,151.0,213.0,42,48,42,48,42,48,42,48,90,90,90,90
21685,2053.0,2203.0,2015.0,2227.0,151.0,213.0,41,128,41,128,41,128,41,128,169,169,169,169
21691,3024.0,3174.0,2135.0,2347.0,151.0,213.0,68,105,68,105,68,105,68,105,173,173,173,173
21696,2903.0,3053.0,2265.0,2477.0,151.0,213.0,80,116,80,116,80,116,80,116,196,196,196,196
21699,3369.0,3519.0,2728.0,2940.0,151.0,213.0,47,53,47,53,47,53,47,53,100,100,100,100
21700,1388.0,1538.0,1086.0,1298.0,151.0,213.0,23,101,23,101,23,101,23,101,124,124,124,124
21701,1780.0,1930.0,1753.0,1965.0,151.0,213.0,32,116,32,116,32,116,32,116,148,148,148,148
21705,1273.0,1423.0,1359.0,1571.0,151.0,213.0,75,102,75,102,75,102,75,102,177,177,177,177
21707,2864.0,3014.0,2253.0,2466.0,151.0,214.0,57,107,57,107,57,107,57,107,164,164,164,164
21711,2685.0,2835.0,2011.0,2223.0,151.0,213.0,38,89,38,89,38,89,38,89,127,127,127,127
21713,3361.0,3511.0,2702.0,2914.0,151.0,213.0,40,74,40,74,40,74,40,74,114,114,114,114
21715,3361.0,3511.0,2589.0,2801.0,151.0,213.0,55,89,55,89,55,89,55,89,144,144,144,144
21717,2261.0,2411.0,1896.0,2108.0,151.0,213.0,55,88,55,88,55,88,55,88,143,143,143,143
21720,3144.0,3294.0,2233.0,2445.0,151.0,213.0,71,75,71,75,71,75,71,75,146,146,146,146
21731,2866.0,3016.0,2493.0,2705.0,151.0,213.0,61,96,61,96,61,96,61,96,157,157,157,157
21732,2193.0,2343.0,1977.0,2189.0,151.0,213.0,52,85,52,85,52,85,52,85,137,137,137,137
21733,1398.0,1548.0,1166.0,1379.0,151.0,214.0,16,92,16,92,16,92,16,92,108,108,108,108
21736,1316.0,1466.0,1560.0,1772.0,151.0,213.0,58,108,58,108,58,108,58,108,166,166,166,166
21738,2326.0,2476.0,1729.0,1941.0,151.0,213.0,36,68,36,68,36,68,36,68,104,104,104,104
21741,2278.0,2428.0,2022.0,2234.0,151.0,213.0,63,99,63,99,63,99,63,99,162,162,162,162
21743,2113.0,2263.0,1805.0,2018.0,151.0,214.0,24,80,24,80,24,80,24,80,104,104,104,104
21744,1722.0,1872.0,1152.0,1364.0,151.0,213.0,63,105,63,105,63,105,63,105,168,168,168,168
21746,2074.0,2231.0,1877.0,2349.0,158.0,473.0,74,169,74,169,74,169,74,169,243,243,243,243
21747,3103.0,3253.0,2665.0,2877.0,151.0,213.0,30,74,30,74,30,74,30,74,104,104,104,104
21753,2444.0,2594.0,1756.0,1968.0,151.0,213.0,58,106,58,106,58,106,58,106,164,164,164,164
21754,2954.0,3104.0,2260.0,2472.0,151.0,213.0,59,69,59,69,59,69,59,69,128,128,128,128
21756,2464.0,2614.0,2249.0,2462.0,151.0,214.0,52,91,52,91,52,91,52,91,143,143,143,143
21757,409.0,746.0,698.0,1315.0,338.0,618.0,80,175,80,175,80,175,80,175,255,255,255,255
21759,2265.0,2415.0,1860.0,2072.0,151.0,213.0,66,113,66,113,66,113,66,113,179,179,179,179
21763,3440.0,3590.0,2510.0,2722.0,151.0,213.0,44,82,44,82,44,82,44,82,126,126,126,126
21764,1326.0,1476.0,1097.0,1310.0,151.0,214.0,39,81,39,81,39,81,39,81,120,120,120,120
21765,1232.0,1488.0,974.0,1566.0,257.0,593.0,48,261,48,261,48,261,48,261,309,309,309,309
21767,383.0,745.0,365.0,1037.0,363.0,673.0,50,149,50,149,50,149,50,149,199,199,199,199
21770,1251.0,1401.0,1269.0,1481.0,151.0,213.0,33,85,33,85,33,85,33,85,118,118,118,118
21771,2632.0,2782.0,2052.0,2264.0,151.0,213.0,35,80,35,80,35,80,35,80,115,115,115,115
21774,2555.0,2705.0,2367.0,2579.0,151.0,213.0,32,80,32,80,32,80,32,80,112,112,112,112
21777,3406.0,3556.0,2898.0,3110.0,151.0,213.0,23,59,23,59,23,59,23,59,82,82,82,82
21778,2666.0,2816.0,2123.0,2336.0,151.0,214.0,20,100,20,100,20,100,20,100,120,120,120,120
21787,1989.0,2139.0,2001.0,2214.0,151.0,214.0,57,78,57,78,57,78,57,78,135,135,135,135
21797,2367.0,2517.0,1645.0,1857.0,151.0,213.0,69,127,69,127,69,127,69,127,196,196,196,196
21799,1608.0,1758.0,1093.0,1305.0,151.0,213.0,13,101,13,101,13,101,13,101,114,114,114,114
21807,1052.0,1202.0,814.0,1026.0,151.0,213.0,118,70,118,70,118,70,118,70,188,188,188,188
21814,1004.0,1154.0,826.0,1038.0,151.0,213.0,128,33,128,33,128,33,128,33,161,161,161,161
21817,993.0,1143.0,1106.0,1318.0,151.0,213.0,134,56,134,56,134,56,134,56,190,190,190,190
21818,1198.0,1348.0,1115.0,1327.0,151.0,213.0,75,96,75,96,75,96,75,96,171,171,171,171
21821,1160.0,1310.0,1271.0,1483.0,151.0,213.0,66,115,66,115,66,115,66,115,181,181,181,181
21823,2459.0,2609.0,2106.0,2318.0,151.0,213.0,42,71,42,71,42,71,42,71,113,113,113,113
21824,1172.0,1322.0,996.0,1208.0,151.0,213.0,25,105,25,105,25,105,25,105,130,130,130,130
21827,1481.0,1631.0,1189.0,1401.0,151.0,213.0,51,89,51,89,51,89,51,89,140,140,140,140
21828,1256.0,1406.0,930.0,1142.0,151.0,213.0,44,85,44,85,44,85,44,85,129,129,129,129
21833,1390.0,1540.0,1433.0,1645.0,151.0,213.0,45,110,45,110,45,110,45,110,155,155,155,155
21835,1492.0,1703.0,1518.0,2034.0,212.0,517.0,52,210,52,210,52,210,52,210,262,262,262,262
21843,3043.0,3193.0,2647.0,2859.0,151.0,213.0,28,79,28,79,28,79,28,79,107,107,107,107
21848,1432.0,1582.0,1191.0,1403.0,151.0,213.0,52,68,52,68,52,68,52,68,120,120,120,120
21851,1203.0,1454.0,1137.0,1705.0,252.0,569.0,89,229,89,229,89,229,89,229,318,318,318,318
21852,1716.0,1866.0,1473.0,1685.0,151.0,213.0,59,81,59,81,59,81,59,81,140,140,140,140
21856,2029.0,2179.0,1983.0,2195.0,151.0,213.0,21,68,21,68,21,68,21,68,89,89,89,89
21857,3335.0,3485.0,2576.0,2788.0,151.0,213.0,47,77,47,77,47,77,47,77,124,124,124,124
21860,2712.0,2862.0,2322.0,2535.0,151.0,214.0,55,102,55,102,55,102,55,102,157,157,157,157
21865,2380.0,2530.0,2059.0,2271.0,151.0,213.0,65,91,65,91,65,91,65,91,156,156,156,156
21869,2752.0,2902.0,2382.0,2594.0,151.0,213.0,43,78,43,78,43,78,43,78,121,121,121,121
21870,2895.0,3045.0,2215.0,2427.0,151.0,213.0,54,114,54,114,54,114,54,114,168,168,168,168
21875,3234.0,3384.0,2827.0,3039.0,151.0,213.0,42,56,42,56,42,56,42,56,98,98,98,98
21888,2163.0,2313.0,1740.0,1953.0,151.0,214.0,53,82,53,82,53,82,53,82,135,135,135,135
21891,3480.0,3837.0,2696.0,3050.0,358.0,355.0,167,109,167,109,167,109,167,109,276,276,276,276
21892,1198.0,1348.0,1449.0,1661.0,151.0,213.0,51,85,51,85,51,85,51,85,136,136,136,136
21893,1281.0,1431.0,1205.0,1418.0,151.0,214.0,84,92,84,92,84,92,84,92,176,176,176,176
21895,1033.0,1183.0,776.0,988.0,151.0,213.0,129,79,129,79,129,79,129,79,208,208,208,208
21898,1014.0,1164.0,1224.0,1436.0,151.0,213.0,47,115,47,115,47,115,47,115,162,162,162,162
21900,1968.0,2118.0,1438.0,1650.0,151.0,213.0,35,82,35,82,35,82,35,82,117,117,117,117
21901,2481.0,2631.0,2092.0,2304.0,151.0,213.0,38,63,38,63,38,63,38,63,101,101,101,101
21903,1698.0,1848.0,1315.0,1527.0,151.0,213.0,57,104,57,104,57,104,57,104,161,161,161,161
21912,1566.0,1716.0,1311.0,1523.0,151.0,213.0,61,75,61,75,61,75,61,75,136,136,136,136
21913,1755.0,1905.0,1656.0,1869.0,151.0,214.0,56,95,56,95,56,95,56,95,151,151,151,151
21916,699.0,849.0,549.0,762.0,151.0,214.0,22,41,22,41,22,41,22,41,63,63,63,63
21917,1936.0,2086.0,1559.0,1771.0,151.0,213.0,27,42,27,42,27,42,27,42,69,69,69,69
21918,256.0,617.0,502.0,1147.0,362.0,646.0,84,209,84,209,84,209,84,209,293,293,293,293
21921,1998.0,2148.0,1781.0,1993.0,151.0,213.0,53,47,53,47,53,47,53,47,100,100,100,100
21923,2368.0,2518.0,1657.0,1869.0,151.0,213.0,76,67,76,67,76,67,76,67,143,143,143,143
21925,1175.0,1431.0,1084.0,1659.0,257.0,576.0,57,195,57,195,57,195,57,195,252,252,252,252
21927,2420.0,2570.0,2222.0,2434.0,151.0,213.0,34,90,34,90,34,90,34,90,124,124,124,124
21929,1828.0,1978.0,1752.0,1964.0,151.0,213.0,72,64,72,64,72,64,72,64,136,136,136,136
21931,3152.0,3302.0,2808.0,3020.0,151.0,213.0,21,83,21,83,21,83,21,83,104,104,104,104
21933,371.0,720.0,564.0,1203.0,350.0,640.0,69,180,69,180,69,180,69,180,249,249,249,249
21934,650.0,800.0,815.0,1028.0,151.0,214.0,24,67,24,67,24,67,24,67,91,91,91,91
21935,2365.0,2515.0,1769.0,1981.0,151.0,213.0,60,73,60,73,60,73,60,73,133,133,133,133
21938,735.0,885.0,703.0,915.0,151.0,213.0,72,66,72,66,72,66,72,66,138,138,138,138
21943,2379.0,2529.0,2050.0,2262.0,151.0,213.0,35,59,35,59,35,59,35,59,94,94,94,94
21944,3577.0,3727.0,2775.0,2987.0,151.0,213.0,15,67,15,67,15,67,15,67,82,82,82,82
21953,2333.0,2483.0,2241.0,2453.0,151.0,213.0,46,98,46,98,46,98,46,98,144,144,144,144
21955,2534.0,2684.0,2350.0,2562.0,151.0,213.0,62,67,62,67,62,67,62,67,129,129,129,129
21958,2902.0,3052.0,2494.0,2706.0,151.0,213.0,64,57,64,57,64,57,64,57,121,121,121,121
21960,1947.0,2097.0,1327.0,1539.0,151.0,213.0,43,107,43,107,43,107,43,107,150,150,150,150
21962,2490.0,2700.0,1521.0,2030.0,211.0,510.0,84,199,84,199,84,199,84,199,283,283,283,283
21963,1519.0,1669.0,1185.0,1397.0,151.0,213.0,25,74,25,74,25,74,25,74,99,99,99,99
21968,2279.0,2429.0,1874.0,2086.0,151.0,213.0,20,76,20,76,20,76,20,76,96,96,96,96
21976,638.0,949.0,867.0,1464.0,312.0,598.0,55,142,55,142,55,142,55,142,197,197,197,197
21977,884.0,1034.0,715.0,927.0,151.0,213.0,39,62,39,62,39,62,39,62,101,101,101,101
21980,1137.0,1390.0,1219.0,1773.0,254.0,555.0,60,300,60,300,60,300,60,300,360,360,360,360
21982,933.0,1083.0,804.0,1016.0,151.0,213.0,77,52,77,52,77,52,77,52,129,129,129,129
21983,1931.0,2081.0,1811.0,2023.0,151.0,213.0,33,80,33,80,33,80,33,80,113,113,113,113
21989,3641.0,3791.0,3003.0,3215.0,151.0,213.0,28,24,28,24,28,24,28,24,52,52,52,52
21992,2837.0,2987.0,2442.0,2655.0,151.0,214.0,77,93,77,93,77,93,77,93,170,170,170,170
21993,2756.0,2906.0,2218.0,2430.0,151.0,213.0,70,142,70,142,70,142,70,142,212,212,212,212
22012,2360.0,2510.0,2192.0,2404.0,151.0,213.0,62,75,62,75,62,75,62,75,137,137,137,137
22018,1578.0,1728.0,1476.0,1688.0,151.0,213.0,37,102,37,102,37,102,37,102,139,139,139,139
22020,3391.0,3541.0,2943.0,3156.0,151.0,214.0,30,59,30,59,30,59,30,59,89,89,89,89
22024,1142.0,1292.0,959.0,1171.0,151.0,213.0,47,88,47,88,47,88,47,88,135,135,135,135
22030,2221.0,2371.0,2077.0,2289.0,151.0,213.0,53,116,53,116,53,116,53,116,169,169,169,169
22032,2065.0,2215.0,1870.0,2083.0,151.0,214.0,51,77,51,77,51,77,51,77,128,128,128,128
22033,2855.0,3005.0,2449.0,2661.0,151.0,213.0,80,128,80,128,80,128,80,128,208,208,208,208
22038,3121.0,3271.0,2702.0,2914.0,151.0,213.0,51,69,51,69,51,69,51,69,120,120,120,120
22039,819.0,969.0,1194.0,1406.0,151.0,213.0,31,85,31,85,31,85,31,85,116,116,116,116
22043,2364.0,2514.0,2148.0,2360.0,151.0,213.0,46,59,46,59,46,59,46,59,105,105,105,105
22046,1267.0,1417.0,943.0,1156.0,151.0,214.0,36,53,36,53,36,53,36,53,89,89,89,89
22052,2840.0,2990.0,2301.0,2513.0,151.0,213.0,61,73,61,73,61,73,61,73,134,134,134,134
22055,926.0,1076.0,768.0,980.0,151.0,213.0,61,58,61,58,61,58,61,58,119,119,119,119
22062,3367.0,3517.0,2619.0,2831.0,151.0,213.0,25,90,25,90,25,90,25,90,115,115,115,115
22063,3336.0,3486.0,2600.0,2812.0,151.0,213.0,65,48,65,48,65,48,65,48,113,113,113,113
22064,3131.0,3281.0,2805.0,3017.0,151.0,213.0,59,50,59,50,59,50,59,50,109,109,109,109
22065,3552.0,3702.0,2777.0,2989.0,151.0,213.0,49,68,49,68,49,68,49,68,117,117,117,117
22066,2737.0,2887.0,2541.0,2753.0,151.0,213.0,59,58,59,58,59,58,59,58,117,117,117,117
22070,3149.0,3299.0,2750.0,2963.0,151.0,214.0,37,65,37,65,37,65,37,65,102,102,102,102
22073,518.0,668.0,656.0,868.0,151.0,213.0,20,53,20,53,20,53,20,53,73,73,73,73
22077,1701.0,1851.0,1272.0,1484.0,151.0,213.0,78,102,78,102,78,102,78,102,180,180,180,180
22082,900.0,1050.0,1021.0,1233.0,151.0,213.0,64,86,64,86,64,86,64,86,150,150,150,150
22097,2282.0,2432.0,1978.0,2190.0,151.0,213.0,50,49,50,49,50,49,50,49,99,99,99,99
22102,2789.0,2939.0,2363.0,2575.0,151.0,213.0,44,79,44,79,44,79,44,79,123,123,123,123
22103,3211.0,3361.0,2479.0,2691.0,151.0,213.0,50,126,50,126,50,126,50,126,176,176,176,176
22104,1697.0,1885.0,1608.0,2115.0,189.0,508.0,64,188,64,188,64,188,64,188,252,252,252,252
22109,3003.0,3153.0,2643.0,2855.0,151.0,213.0,36,83,36,83,36,83,36,83,119,119,119,119
22111,3293.0,3443.0,2501.0,2713.0,151.0,213.0,7,69,7,69,7,69,7,69,76,76,76,76
22115,2162.0,2312.0,2080.0,2292.0,151.0,213.0,16,76,16,76,16,76,16,76,92,92,92,92
22116,2930.0,3080.0,2254.0,2466.0,151.0,213.0,71,92,71,92,71,92,71,92,163,163,163,163
22121,2269.0,2419.0,1937.0,2149.0,151.0,213.0,51,76,51,76,51,76,51,76,127,127,127,127
22122,853.0,1003.0,763.0,975.0,151.0,213.0,51,93,51,93,51,93,51,93,144,144,144,144
22123,1621.0,1771.0,1103.0,1315.0,151.0,213.0,48,66,48,66,48,66,48,66,114,114,114,114
22124,3501.0,3853.0,2892.0,3227.0,353.0,336.0,137,146,137,146,137,146,137,146,283,283,283,283
22128,1255.0,1405.0,1452.0,1664.0,151.0,213.0,43,84,43,84,43,84,43,84,127,127,127,127
22132,1567.0,1717.0,1202.0,1414.0,151.0,213.0,17,60,17,60,17,60,17,60,77,77,77,77
22139,3368.0,3518.0,2869.0,3081.0,151.0,213.0,42,42,42,42,42,42,42,42,84,84,84,84
22143,2295.0,2445.0,1570.0,1782.0,151.0,213.0,38,80,38,80,38,80,38,80,118,118,118,118
22144,3331.0,3481.0,2683.0,2895.0,151.0,213.0,48,48,48,48,48,48,48,48,96,96,96,96
22149,1892.0,3622.0,1176.0,3455.0,1731.0,2280.0,599,871,599,871,599,871,599,871,1470,1470,1470,1470
22150,1110.0,1260.0,1340.0,1552.0,151.0,213.0,51,60,51,60,51,60,51,60,111,111,111,111
22157,2227.0,2377.0,1716.0,1928.0,151.0,213.0,73,98,73,98,73,98,73,98,171,171,171,171
22158,1897.0,2047.0,1641.0,1853.0,151.0,213.0,18,54,18,54,18,54,18,54,72,72,72,72
